Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^0,HO_2^-1,O^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^0,OH^-1,O^-1,e_aq^-1
63.0957,0.674227,0.170127,0.187498,4.0932,0.0281357,0.000120729,0.0469495,0.00384565,1.73353e-05,9.22786e-06,0,4.48306,0.0554689,0.00079795,4.04447
79.4328,0.666454,0.171975,0.203422,4.08488,0.0285758,0.000150068,0.0447492,0.00408593,2.1467e-05,9.22786e-06,0,4.43283,0.0623177,0.000906371,4.02921
100,0.658919,0.173957,0.220845,4.07521,0.028793,0.000186595,0.0425765,0.0043574,2.1467e-05,9.22786e-06,0,4.37887,0.0699293,0.00110503,4.01164
125.892,0.65162,0.176313,0.239922,4.06431,0.0292939,0.000192315,0.0405471,0.00460233,3.55767e-05,9.22786e-06,0,4.31971,0.0788242,0.0013011,3.99167
158.489,0.645044,0.178649,0.260219,4.05155,0.0296655,0.000201076,0.0386881,0.00486249,5.45475e-05,9.22786e-06,0,4.25625,0.0884462,0.00155019,3.969
199.526,0.638702,0.181456,0.280977,4.03665,0.0298104,0.00024179,0.0370894,0.00518647,7.98355e-05,9.22786e-06,0,4.18919,0.0983799,0.00197075,3.94367
251.189,0.632849,0.184438,0.301216,4.01981,0.0300897,0.000214941,0.0354423,0.00552903,9.06747e-05,9.22786e-06,0,4.1198,0.109984,0.00229296,3.91495
316.228,0.627832,0.187866,0.322496,4.00128,0.0302101,0.000319242,0.0339782,0.00586316,0.000119287,9.22786e-06,0,4.04819,0.122672,0.00291926,3.88296
398.107,0.623448,0.191433,0.343411,3.98081,0.0303373,0.000322922,0.0326247,0.00622917,0.000150562,9.22786e-06,0,3.976,0.135594,0.00355851,3.84892
501.187,0.620221,0.195101,0.363748,3.95831,0.0305638,0.000366424,0.0313749,0.00647691,0.000160397,9.22786e-06,4.26579e-06,3.90183,0.148455,0.00437595,3.81267
630.957,0.618261,0.199207,0.382921,3.93403,0.0304946,0.000437315,0.0303157,0.00689555,0.000189974,9.22786e-06,4.67452e-06,3.83008,0.162656,0.00520894,3.77325
794.328,0.617123,0.203906,0.402148,3.90745,0.0304057,0.000552051,0.029292,0.00726163,0.000263391,9.22786e-06,4.67452e-06,3.75884,0.176361,0.00611925,3.73189
999.999,0.61681,0.208616,0.419903,3.87992,0.0303033,0.000635105,0.0282974,0.00759532,0.000350392,1.48704e-05,8.99045e-06,3.68788,0.1913,0.00712278,3.68828
1258.92,0.617527,0.213789,0.436515,3.85228,0.0301517,0.000809647,0.0275143,0.00798226,0.000391876,1.48704e-05,8.99045e-06,3.61833,0.208102,0.00828576,3.64247
1584.89,0.618726,0.219065,0.450723,3.82376,0.0301195,0.000887935,0.0267015,0.00823209,0.00047907,1.48704e-05,7.74276e-06,3.55376,0.225493,0.00930211,3.59538
1995.26,0.620302,0.22466,0.46403,3.79443,0.0299926,0.001093,0.0259033,0.00846129,0.000505002,1.48704e-05,7.74276e-06,3.49162,0.243183,0.0104822,3.54694
2511.89,0.621798,0.230413,0.475424,3.76556,0.0299583,0.0012412,0.0253035,0.00862746,0.000593974,1.48704e-05,1.1255e-05,3.43226,0.260169,0.0117937,3.49953
3162.28,0.62507,0.235967,0.485619,3.73579,0.0298992,0.00142612,0.0247472,0.00877652,0.000726449,1.48704e-05,3.92095e-06,3.37631,0.278172,0.0129408,3.45035
3981.07,0.628319,0.241991,0.494526,3.70626,0.0298034,0.00152436,0.0242254,0.0088566,0.000847564,1.64116e-05,1.83905e-05,3.32301,0.296598,0.0143839,3.40074
5011.87,0.63058,0.248037,0.501687,3.67839,0.0298028,0.00169395,0.0237473,0.00898492,0.000903417,1.64116e-05,1.65581e-05,3.27393,0.314806,0.0154524,3.35342
6309.57,0.633167,0.254051,0.508556,3.65089,0.0295579,0.00191667,0.0233803,0.00909671,0.00104041,1.64116e-05,2.29499e-05,3.22771,0.333205,0.0163212,3.30639
7943.28,0.635341,0.259639,0.514333,3.62442,0.0294692,0.0020348,0.0230695,0.0092023,0.00116139,1.64116e-05,2.29499e-05,3.18353,0.350447,0.0173728,3.26137
9999.99,0.63823,0.265439,0.518556,3.59907,0.0293103,0.00223733,0.0227471,0.00922338,0.00128472,1.64116e-05,2.84998e-05,3.14462,0.367395,0.0184557,3.21765
12589.2,0.640249,0.270872,0.522125,3.57511,0.0292589,0.00235661,0.022425,0.009235,0.0014186,1.64116e-05,2.57616e-05,3.1082,0.383759,0.0194906,3.17626
15848.9,0.64223,0.275906,0.525637,3.55255,0.02903,0.0025355,0.0221823,0.0093262,0.00151243,1.64116e-05,2.00867e-05,3.07449,0.398612,0.0204329,3.13771
19952.6,0.643398,0.280999,0.528118,3.5319,0.0288553,0.00265562,0.0219651,0.00936964,0.00162632,1.75494e-05,3.09171e-05,3.04322,0.413016,0.0213825,3.10165
25118.8,0.645227,0.28587,0.530564,3.51178,0.0286837,0.0027441,0.0217026,0.00945067,0.00174795,1.75494e-05,3.09171e-05,3.01499,0.426932,0.0220842,3.0671
31622.8,0.646514,0.290386,0.532354,3.49302,0.0283128,0.00295313,0.0215413,0.00960765,0.0018153,1.75494e-05,3.09171e-05,2.98976,0.438663,0.0227803,3.03589
39810.7,0.647517,0.294425,0.533874,3.47628,0.0281567,0.00305621,0.0213565,0.00962133,0.00194334,2.08467e-05,3.07663e-05,2.96666,0.450598,0.023273,3.0068
50118.7,0.648643,0.298217,0.535362,3.46032,0.0278844,0.00313509,0.0212615,0.0096344,0.00211084,2.08467e-05,3.49803e-05,2.94574,0.461006,0.0236693,2.98025
63095.7,0.649808,0.301825,0.536698,3.44561,0.0276008,0.00312304,0.0211418,0.00960219,0.00243147,2.08467e-05,3.60353e-05,2.92682,0.471165,0.0238698,2.95564
79432.8,0.650908,0.304871,0.537729,3.43249,0.0272626,0.00321654,0.0210177,0.00963354,0.00265536,2.08467e-05,2.81548e-05,2.91062,0.480191,0.0238593,2.93378
99999.9,0.651974,0.307488,0.538566,3.41961,0.0269578,0.00316968,0.0208885,0.00959381,0.00298451,2.08467e-05,4.54758e-05,2.8958,0.488738,0.0235271,2.91364
125892,0.652921,0.310249,0.539203,3.40782,0.0264792,0.00310598,0.0208115,0.00964403,0.00339614,2.08467e-05,4.54758e-05,2.88312,0.496768,0.0230661,2.89507
158489,0.653652,0.312524,0.540099,3.39658,0.0259701,0.00288005,0.0207519,0.00966515,0.00393227,2.08467e-05,4.64221e-05,2.87172,0.503766,0.0222291,2.87885
199526,0.654451,0.314445,0.540881,3.38628,0.0253922,0.00281779,0.0206527,0.00963669,0.00448956,2.08467e-05,4.64221e-05,2.86209,0.509989,0.0213328,2.86467
251188,0.655425,0.316513,0.541561,3.37623,0.024728,0.00264696,0.0205969,0.00962515,0.00519079,2.08467e-05,4.64221e-05,2.8538,0.516061,0.0202044,2.85141
316227,0.656086,0.318258,0.542215,3.36715,0.0241303,0.00246352,0.0205266,0.00969787,0.00575115,2.08467e-05,3.72559e-05,2.8464,0.521343,0.0192295,2.83991
398107,0.65705,0.319654,0.54296,3.3581,0.0233048,0.00226203,0.0204923,0.00971494,0.00650687,2.08467e-05,3.15077e-05,2.8398,0.526409,0.0180152,2.82905
501187,0.657558,0.32104,0.543733,3.34977,0.0224688,0.00199686,0.0204727,0.00972405,0.00727598,2.08467e-05,3.15077e-05,2.83443,0.531324,0.0164598,2.81964
630957,0.658404,0.322072,0.544358,3.34175,0.0217976,0.00172751,0.0204174,0.00972672,0.00795619,2.08467e-05,3.15077e-05,2.82995,0.534779,0.0152191,2.8117
794327,0.658899,0.323036,0.544886,3.33479,0.02092,0.00151711,0.0203513,0.00975583,0.00877722,2.08467e-05,3.15077e-05,2.82653,0.538525,0.0135819,2.80469
999999,0.659406,0.323598,0.545298,3.33043,0.0203754,0.00135982,0.0203235,0.00975449,0.00930947,2.08467e-05,3.15077e-05,2.82457,0.54045,0.0126209,2.80057
