Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
31.6228,1.00845,0.13536,0.149491,4.19064,3.13669e-05,0.0220198,0.00200081,2.82243e-05,4.54498e-07,0,0.0501982,0.000739305,0.0431693,4.14767,4.9607
39.8107,0.998787,0.13702,0.162396,4.18388,5.2994e-05,0.0223488,0.00206833,2.82243e-05,4.54498e-07,0,0.0558996,0.00081966,0.0410228,4.13511,4.9179
50.1187,0.988638,0.138957,0.177306,4.17622,6.72538e-05,0.0226333,0.00226513,3.33267e-05,4.54498e-07,0,0.0627689,0.000957951,0.0389245,4.12046,4.86891
63.0957,0.978344,0.140947,0.19351,4.16659,8.48368e-05,0.0227983,0.00244341,6.14998e-05,4.54498e-07,0,0.0697445,0.00114032,0.0369546,4.10361,4.8158
79.4328,0.96795,0.143296,0.211163,4.15556,0.000109052,0.0228687,0.00262268,6.82173e-05,4.54498e-07,0,0.0776966,0.00142286,0.0355291,4.08432,4.75677
100,0.957254,0.145975,0.229841,4.14306,0.000128401,0.0229923,0.00286818,7.81833e-05,4.54498e-07,0,0.0863174,0.00166876,0.0341589,4.0629,4.69391
125.892,0.945953,0.149253,0.250138,4.12856,0.000150398,0.0230938,0.00315225,8.09971e-05,4.54498e-07,0,0.0957709,0.00201878,0.0324262,4.03858,4.62553
158.489,0.93448,0.152508,0.271749,4.11325,0.000184866,0.0232981,0.00345672,0.000102275,4.54498e-07,0,0.105956,0.00241083,0.0307692,4.01263,4.55227
199.526,0.923469,0.155839,0.293886,4.09642,0.000203263,0.0235386,0.00359592,9.55714e-05,4.54498e-07,0,0.117629,0.00286451,0.0295473,3.98369,4.47515
251.189,0.912639,0.159706,0.316446,4.0772,0.00024434,0.0236027,0.00395828,8.50279e-05,4.54498e-07,0,0.129541,0.00324175,0.0282784,3.95215,4.39621
316.228,0.90287,0.163954,0.340067,4.05607,0.000279559,0.0235639,0.00424903,0.000133329,4.54498e-07,6.55307e-07,0.141664,0.00401394,0.0270987,3.91804,4.31448
398.107,0.894108,0.168513,0.363295,4.03343,0.000317948,0.023595,0.00465938,0.000139638,4.54498e-07,6.55307e-07,0.155103,0.00475585,0.0259591,3.88118,4.23068
501.187,0.886131,0.173226,0.385813,4.00905,0.000392647,0.0236286,0.00494055,0.000203401,4.54498e-07,6.55307e-07,0.168779,0.00573621,0.0250261,3.84201,4.14778
630.957,0.878153,0.178906,0.407354,3.983,0.00048531,0.0237463,0.00523374,0.000217941,4.54498e-07,6.55307e-07,0.182951,0.00669443,0.0241115,3.80076,4.06566
794.328,0.871242,0.184234,0.428013,3.95659,0.000621299,0.0237695,0.0054514,0.000280578,4.54498e-07,6.55307e-07,0.197626,0.00773055,0.0231688,3.75841,3.98508
999.999,0.86665,0.190036,0.447227,3.92875,0.000679991,0.0236593,0.00581853,0.000313035,4.54498e-07,6.55307e-07,0.213173,0.00912563,0.022373,3.71358,3.9072
1258.92,0.86204,0.195832,0.464796,3.9003,0.000779179,0.0236783,0.00603885,0.000354859,3.06526e-06,6.55307e-07,0.229204,0.0103975,0.0215817,3.66765,3.83248
1584.89,0.858051,0.201965,0.481525,3.87113,0.000841975,0.0236608,0.00632049,0.000403703,3.06526e-06,6.55307e-07,0.245731,0.0117007,0.0208676,3.62057,3.75908
1995.26,0.855783,0.208608,0.496955,3.84066,0.000996818,0.02354,0.00655348,0.000419358,3.06526e-06,6.55307e-07,0.26275,0.0127396,0.0203145,3.57187,3.69021
2511.89,0.85312,0.215248,0.510403,3.8112,0.00110294,0.0234013,0.00677247,0.000520905,3.06526e-06,4.16478e-06,0.280657,0.0138487,0.0198099,3.52321,3.62384
3162.28,0.852028,0.221772,0.522387,3.78169,0.00122234,0.0232646,0.00698131,0.000587348,3.06526e-06,1.23645e-05,0.297856,0.0150906,0.0192408,3.47505,3.56235
3981.07,0.851155,0.228836,0.532683,3.75194,0.00133663,0.0234327,0.00699602,0.000646487,3.06526e-06,1.23645e-05,0.316396,0.0164562,0.0187355,3.42523,3.50408
5011.87,0.850328,0.235737,0.540941,3.72352,0.00151697,0.0234968,0.00699289,0.000750826,3.06526e-06,8.03948e-06,0.335137,0.0178695,0.0182717,3.37635,3.44981
6309.57,0.849893,0.242432,0.54876,3.69534,0.00167898,0.0234249,0.00707283,0.000841442,3.06526e-06,7.33596e-06,0.351838,0.0191861,0.0179589,3.33002,3.40011
7943.28,0.849892,0.249297,0.554361,3.66843,0.00179601,0.0234238,0.00709338,0.00098665,1.16254e-05,1.44669e-05,0.369863,0.0203436,0.0176856,3.28375,3.35444
9999.99,0.849452,0.255795,0.559574,3.64267,0.00190659,0.0232823,0.00719646,0.00104948,1.16254e-05,1.44669e-05,0.386777,0.0214521,0.0174844,3.23993,3.31144
12589.2,0.850015,0.26193,0.56404,3.61835,0.00200379,0.023151,0.00720502,0.00118219,1.16254e-05,1.44669e-05,0.403517,0.0225601,0.0173079,3.19761,3.2722
15848.9,0.850254,0.267788,0.567968,3.59564,0.00215499,0.0228935,0.0072738,0.00133551,1.16254e-05,1.71145e-05,0.420051,0.0232889,0.017118,3.15748,3.23526
19952.6,0.850339,0.273226,0.57135,3.57409,0.00224867,0.0226866,0.00734159,0.001431,1.16254e-05,2.07241e-05,0.434032,0.0243572,0.0169587,3.12095,3.2022
25118.8,0.850789,0.278531,0.574489,3.55332,0.0023002,0.0226321,0.00740434,0.00146468,1.16254e-05,2.07241e-05,0.447966,0.0251134,0.0167932,3.08575,3.17131
31622.8,0.851203,0.2836,0.576981,3.53389,0.0024731,0.0225218,0.00734964,0.00160966,1.16254e-05,2.28089e-05,0.460706,0.0257802,0.0166165,3.05293,3.14385
39810.7,0.85105,0.288003,0.578584,3.51645,0.00256786,0.0223853,0.00734703,0.00173987,1.16254e-05,2.01613e-05,0.472112,0.0263022,0.016489,3.0237,3.11959
50118.7,0.851355,0.2922,0.580113,3.50034,0.00261167,0.0221532,0.00736797,0.00193808,1.16254e-05,1.56406e-05,0.483019,0.0264482,0.016362,2.99686,3.09783
63095.7,0.851189,0.296165,0.581855,3.4856,0.00269983,0.0218662,0.00744955,0.00209671,1.16254e-05,1.56406e-05,0.494141,0.026269,0.016283,2.9717,3.07723
79432.8,0.851324,0.299668,0.583028,3.47154,0.00270517,0.0216568,0.00742222,0.00226948,1.16254e-05,1.56406e-05,0.503722,0.026098,0.0162287,2.94896,3.05972
99999.9,0.85123,0.302684,0.584398,3.45901,0.00275609,0.021325,0.00741507,0.00253429,1.16254e-05,1.63308e-05,0.512707,0.0257784,0.0161615,2.9284,3.0436
125892,0.850931,0.305598,0.585306,3.44668,0.00274199,0.0210717,0.00743863,0.00274371,1.16254e-05,1.3912e-05,0.521329,0.0250697,0.0160495,2.90966,3.02926
158489,0.850969,0.308151,0.586161,3.43534,0.00268617,0.020698,0.00746154,0.00307049,1.16254e-05,1.85439e-05,0.52815,0.0243478,0.0159832,2.8934,3.01763
199526,0.851145,0.310515,0.587028,3.42429,0.00255751,0.0203702,0.00745213,0.00337652,1.16254e-05,1.85439e-05,0.534441,0.0233445,0.0159465,2.87862,3.00738
251188,0.851602,0.312633,0.58781,3.41385,0.00242696,0.0199421,0.00753213,0.00372542,1.16254e-05,1.85439e-05,0.540896,0.0221072,0.0158824,2.86479,2.99809
316227,0.85224,0.31438,0.588491,3.40399,0.00225513,0.0194974,0.00752956,0.00415669,1.21952e-05,1.85439e-05,0.546827,0.0207309,0.0158468,2.85252,2.99072
398107,0.852549,0.316061,0.589255,3.39541,0.00207813,0.0188329,0.00751805,0.00488074,1.21952e-05,1.85439e-05,0.551853,0.0193364,0.0157697,2.84176,2.9834
501187,0.852899,0.317614,0.589896,3.38611,0.00186891,0.0182253,0.00752977,0.00548263,1.21952e-05,1.85439e-05,0.556398,0.0176454,0.0157136,2.83187,2.97797
630957,0.853354,0.318849,0.590582,3.37757,0.001569,0.0176858,0.00756733,0.00596788,1.21952e-05,1.85439e-05,0.560375,0.0158282,0.01569,2.8238,2.97397
794327,0.853984,0.31989,0.591227,3.37018,0.00135419,0.0170193,0.00755967,0.00660764,1.21952e-05,2.1757e-05,0.563601,0.0143513,0.0156747,2.81676,2.97038
999999,0.854196,0.320509,0.591544,3.36567,0.00129066,0.0166034,0.00756509,0.00702557,1.21952e-05,2.44603e-05,0.565211,0.013507,0.0156357,2.81262,2.968
