Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
3981.07,0.846779,0.226407,0.534972,3.75221,0.00127099,0.0227148,0.00656049,0.000591067,0,0,0.316032,0.0167385,0.0180723,3.42543,3.49618
5011.87,0.846974,0.233308,0.544155,3.72277,0.00143398,0.022668,0.00666687,0.000614054,0,0,0.334208,0.0179644,0.017619,3.37649,3.44175
6309.57,0.846466,0.23998,0.55165,3.69476,0.00158824,0.0224356,0.00671625,0.0007164,0,0,0.351951,0.0193376,0.0173743,3.32913,3.39128
7943.28,0.846183,0.24695,0.558219,3.66778,0.00179493,0.0222343,0.00676257,0.00082563,0,0,0.369934,0.0205525,0.0171038,3.28268,3.34434
9999.99,0.846117,0.25357,0.563397,3.64183,0.00201058,0.0220697,0.00683696,0.000875715,0,0,0.386396,0.0217082,0.016942,3.23893,3.30178
12589.2,0.845914,0.260089,0.567799,3.61755,0.0021659,0.0219479,0.00685599,0.000978614,0,0,0.403741,0.0226827,0.0167392,3.19626,3.2628
15848.9,0.846111,0.266245,0.571757,3.59423,0.00226735,0.021909,0.00681512,0.00103913,0,8.09288e-06,0.419739,0.0235895,0.0166055,3.15605,3.22585
19952.6,0.846463,0.271756,0.575165,3.57292,0.00236478,0.0217746,0.00687131,0.00111874,0,8.90075e-06,0.434848,0.0246943,0.0164079,3.11849,3.19178
25118.8,0.846442,0.277032,0.577666,3.55263,0.00243709,0.021717,0.00688089,0.00119896,0,8.90075e-06,0.448742,0.0254402,0.0162246,3.08361,3.16185
31622.8,0.846288,0.282286,0.580023,3.53406,0.00255518,0.0215517,0.00687659,0.00132779,0,8.90075e-06,0.463238,0.0260788,0.0160419,3.04993,3.13371
39810.7,0.846403,0.28688,0.581829,3.51596,0.00271618,0.0213871,0.00683829,0.00148916,0,1.14548e-05,0.474965,0.026497,0.0159188,3.01984,3.10874
50118.7,0.846329,0.291298,0.583758,3.49939,0.00271736,0.0212642,0.00683452,0.00158494,0,1.97378e-05,0.486242,0.0268235,0.0157753,2.99209,3.08628
63095.7,0.846394,0.295042,0.58506,3.48396,0.00271214,0.0211092,0.00684396,0.00173198,0,1.89299e-05,0.496809,0.0268853,0.0156528,2.96672,3.06609
79432.8,0.847091,0.29836,0.586495,3.46931,0.00269882,0.0208157,0.00689335,0.00195135,0,1.89299e-05,0.505695,0.0266492,0.0155705,2.94386,3.04802
99999.9,0.847252,0.301415,0.58765,3.45611,0.00268841,0.0205172,0.00686209,0.00225457,0,1.89299e-05,0.514382,0.0263381,0.0154977,2.9231,3.03194
125892,0.847396,0.304223,0.588375,3.44392,0.0025866,0.0201778,0.00685195,0.00261326,0,2.1704e-05,0.522378,0.0257863,0.0154129,2.90406,3.018
158489,0.847439,0.306914,0.589404,3.43257,0.00250189,0.0198329,0.00686476,0.00290381,0,2.1704e-05,0.529368,0.0251959,0.0153818,2.88734,3.00572
199526,0.847727,0.309303,0.590201,3.4213,0.002439,0.0194014,0.00686638,0.00332806,0,1.89299e-05,0.535349,0.0244406,0.0153289,2.87232,2.99488
251188,0.848117,0.311417,0.59106,3.41018,0.00235704,0.0189711,0.00688239,0.00370445,0,1.89299e-05,0.541357,0.0233018,0.0152574,2.85834,2.98561
316227,0.848633,0.3134,0.591803,3.40003,0.00223047,0.0185449,0.00687141,0.00412797,0,2.11159e-05,0.547013,0.0216529,0.0152209,2.84604,2.97816
398107,0.848959,0.315284,0.592347,3.3904,0.00205538,0.0180185,0.00687231,0.00464975,0,2.11159e-05,0.552495,0.0202382,0.0151796,2.83472,2.97171
501187,0.84937,0.317063,0.593059,3.38144,0.0018657,0.0172801,0.00688883,0.00536894,0,2.11159e-05,0.557172,0.0185417,0.0151487,2.82466,2.96623
630957,0.849821,0.318479,0.593689,3.37285,0.00168289,0.0165654,0.00693182,0.00600104,0,1.1192e-05,0.561592,0.0167779,0.0151179,2.81576,2.9616
794327,0.850307,0.319554,0.594147,3.36529,0.00145926,0.0159001,0.00695863,0.00662112,0,1.1192e-05,0.565477,0.0149446,0.0151109,2.80855,2.95853
999999,0.850576,0.320236,0.594511,3.36075,0.00135913,0.0155406,0.00697482,0.00695643,0,9.00606e-06,0.567772,0.0138184,0.0150905,2.80415,2.95637
