Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^0,HO_2^-1,O^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^0,OH^-1,O^-1,e_aq^-1
25.1189,0.706192,0.166696,0.133916,4.1196,0.0272303,4.93751e-05,0.0559461,0.00311641,0,6.79027e-06,0,4.65029,0.0364349,0.000224491,4.0905
31.6228,0.69814,0.167856,0.145115,4.11502,0.0275256,5.63164e-05,0.053267,0.0031513,0,6.79027e-06,0,4.61712,0.0405484,0.000253441,4.0818
39.8107,0.690073,0.16937,0.157982,4.1099,0.0277878,6.08602e-05,0.0507643,0.00335296,1.16536e-06,6.79027e-06,0,4.57955,0.0450286,0.000320521,4.07211
50.1187,0.681486,0.170802,0.172253,4.10387,0.0281284,6.7676e-05,0.0482516,0.00338457,1.16536e-06,6.79027e-06,0,4.53763,0.050176,0.000365163,4.06087
63.0957,0.672921,0.172332,0.187232,4.09696,0.0283937,8.68363e-05,0.0459166,0.0035795,2.1604e-05,6.79027e-06,0,4.4915,0.0560859,0.000517632,4.04788
79.4328,0.665418,0.174146,0.203273,4.08813,0.0286419,0.000113895,0.0438081,0.00377251,2.51682e-05,6.79027e-06,0,4.44278,0.0625111,0.000665844,4.03244
100,0.657943,0.176206,0.221061,4.07796,0.0289568,0.00011503,0.0419623,0.00401474,1.4908e-05,6.79027e-06,0,4.38855,0.0698496,0.000860621,4.01475
125.892,0.650671,0.178473,0.239749,4.06611,0.0291557,0.000138998,0.0401026,0.00432106,2.48461e-05,6.79027e-06,0,4.32973,0.0777581,0.00109243,3.99472
158.489,0.643186,0.180957,0.259215,4.0536,0.0293594,0.000156428,0.0383573,0.00465889,3.45646e-05,6.79027e-06,0,4.26679,0.0875127,0.00132723,3.9722
199.526,0.636785,0.1836,0.279186,4.03824,0.0293758,0.000187212,0.0367909,0.00505675,6.6389e-05,6.79027e-06,0,4.20122,0.0972725,0.00168348,3.94666
251.189,0.631294,0.186309,0.300246,4.02202,0.0295832,0.000239257,0.0352635,0.00533725,5.80931e-05,6.79027e-06,0,4.13154,0.10825,0.00214599,3.91897
316.228,0.626439,0.189414,0.32142,4.00345,0.0296419,0.000294233,0.0338717,0.00573377,6.5756e-05,6.79027e-06,0,4.06008,0.119974,0.00270235,3.88806
398.107,0.622322,0.193279,0.342742,3.98297,0.0297008,0.000376147,0.0325244,0.0060577,0.000108088,6.79027e-06,0,3.98744,0.132414,0.00327577,3.85447
501.187,0.620114,0.196804,0.363562,3.96092,0.0297072,0.00045508,0.0313884,0.00648252,0.000136172,6.79027e-06,0,3.91414,0.146016,0.00391446,3.81807
630.957,0.61798,0.201113,0.382501,3.93732,0.0297926,0.000633995,0.0301587,0.00680914,0.000158747,6.79027e-06,0,3.84308,0.160184,0.00495122,3.77908
794.328,0.616526,0.205683,0.401439,3.91203,0.0297197,0.000749444,0.0291444,0.00717133,0.000220216,6.79027e-06,1.23011e-06,3.77118,0.175792,0.00583137,3.73715
999.999,0.616301,0.21051,0.418746,3.88489,0.0295114,0.000853249,0.0282711,0.00757652,0.000348224,6.79027e-06,1.23011e-06,3.70106,0.191281,0.00679713,3.69328
1258.92,0.616848,0.215034,0.43464,3.857,0.0295339,0.000898678,0.0273749,0.0078922,0.000363784,6.79027e-06,1.23011e-06,3.6336,0.206371,0.00777371,3.6493
1584.89,0.617666,0.220277,0.449917,3.8287,0.029536,0.0010211,0.0264666,0.00817813,0.000390187,1.67718e-05,0,3.56761,0.22357,0.00875861,3.60268
1995.26,0.61912,0.225534,0.463303,3.79948,0.0294967,0.00117977,0.0257923,0.0082798,0.000516042,1.67718e-05,7.13263e-06,3.50425,0.240375,0.00992092,3.55521
2511.89,0.621562,0.231063,0.475058,3.77008,0.0294137,0.00132084,0.0252537,0.00840692,0.000571233,1.67718e-05,1.2371e-05,3.44463,0.257928,0.0112813,3.50669
3162.28,0.623337,0.236966,0.485262,3.74169,0.0292855,0.00144663,0.0247022,0.00850904,0.000655409,1.67718e-05,1.2371e-05,3.38867,0.275863,0.0127194,3.45878
3981.07,0.626354,0.242662,0.493993,3.7131,0.0290717,0.00156707,0.0242486,0.00866296,0.000733558,1.67718e-05,1.81202e-05,3.33614,0.295063,0.0138372,3.40962
5011.87,0.628785,0.248474,0.501699,3.68517,0.0287808,0.00166517,0.0238534,0.00883378,0.000886293,1.67718e-05,1.86323e-05,3.28745,0.312246,0.015138,3.36297
6309.57,0.63111,0.254306,0.508032,3.65807,0.02851,0.00186132,0.0235017,0.00896893,0.000996419,1.67718e-05,7.89805e-06,3.24136,0.33042,0.0160755,3.31645
7943.28,0.633768,0.259869,0.513588,3.63165,0.0283925,0.00196064,0.0231774,0.00909787,0.00104377,1.67718e-05,1.80826e-05,3.19723,0.34809,0.0175171,3.27093
9999.99,0.636544,0.265525,0.517952,3.606,0.0281942,0.002163,0.0228707,0.00915134,0.00116081,1.67718e-05,1.80826e-05,3.15732,0.36533,0.0185445,3.2268
12589.2,0.638875,0.271434,0.521995,3.58127,0.0281961,0.0022387,0.0225431,0.00923136,0.00121918,1.67718e-05,2.89599e-05,3.12091,0.38123,0.0194595,3.18514
15848.9,0.641386,0.276632,0.5253,3.55808,0.0279733,0.00240823,0.0222648,0.00928818,0.00138557,1.67718e-05,3.08899e-05,3.08698,0.396717,0.0202722,3.14554
19952.6,0.643059,0.281445,0.528034,3.53701,0.0279214,0.00246472,0.0220102,0.00933446,0.0014668,1.67718e-05,3.47114e-05,3.05642,0.41107,0.02085,3.10958
25118.8,0.644584,0.286238,0.530291,3.51687,0.0278056,0.00253157,0.0218189,0.00931906,0.00160661,1.8508e-05,3.47114e-05,3.02879,0.424255,0.021524,3.07564
31622.8,0.645802,0.290748,0.531863,3.49907,0.027558,0.0026162,0.0216339,0.00927648,0.00186103,1.8508e-05,4.14977e-05,3.004,0.43661,0.0222544,3.04481
39810.7,0.647402,0.294772,0.533547,3.48201,0.0274111,0.00275062,0.0214659,0.00931414,0.00200194,1.8508e-05,4.03637e-05,2.98056,0.448758,0.0228574,3.01529
50118.7,0.648486,0.298798,0.535041,3.4663,0.0270331,0.0028828,0.0213422,0.00939436,0.0022052,1.8508e-05,2.89734e-05,2.96045,0.459052,0.0229671,2.98937
63095.7,0.649347,0.302201,0.53658,3.45149,0.0266956,0.00298463,0.0212294,0.00938798,0.00245573,1.8508e-05,3.45598e-05,2.94121,0.468608,0.0231387,2.96515
79432.8,0.650024,0.305406,0.537919,3.43834,0.0264053,0.00297301,0.0211182,0.00936809,0.00272762,1.8508e-05,2.69395e-05,2.92482,0.477864,0.0231818,2.94345
99999.9,0.65088,0.308307,0.538857,3.42562,0.0261223,0.0030086,0.0210271,0.00931774,0.00298302,1.8508e-05,2.96369e-05,2.91002,0.486243,0.0229333,2.92349
125892,0.651661,0.310854,0.539917,3.41386,0.0255742,0.00292592,0.0209562,0.00935247,0.00343453,1.8508e-05,2.76042e-05,2.89688,0.494071,0.0224722,2.90554
158489,0.652577,0.31316,0.540727,3.40244,0.0251583,0.0028679,0.0208716,0.00932416,0.00383935,1.8508e-05,3.19895e-05,2.88544,0.500904,0.0217979,2.88933
199526,0.653345,0.315241,0.541283,3.39152,0.02457,0.00272728,0.0208028,0.00932218,0.00442086,1.8508e-05,2.67511e-05,2.87613,0.506711,0.02096,2.87501
251188,0.653837,0.317131,0.541911,3.38158,0.0239193,0.00254761,0.0207157,0.00927283,0.00506144,1.8508e-05,4.26902e-05,2.8678,0.512383,0.0201442,2.86206
316227,0.654551,0.318802,0.542503,3.37255,0.023293,0.00240172,0.0206529,0.00929347,0.0056134,1.8508e-05,4.7019e-05,2.86055,0.518189,0.0189599,2.85015
398107,0.65561,0.320229,0.54312,3.36386,0.0225678,0.00221071,0.0205901,0.00931329,0.00630279,1.8508e-05,4.7019e-05,2.8544,0.523293,0.017586,2.83959
501187,0.656485,0.321572,0.543768,3.35517,0.0216921,0.00202676,0.020563,0.00936293,0.00710868,1.8508e-05,3.73275e-05,2.84931,0.528227,0.0159659,2.82997
630957,0.657089,0.322769,0.544375,3.34713,0.0208969,0.00179399,0.0205078,0.00937947,0.0078778,1.8508e-05,3.73275e-05,2.84501,0.532536,0.014244,2.82169
794327,0.657662,0.32375,0.545014,3.33977,0.0202178,0.00154768,0.0204613,0.00937985,0.00855723,1.8508e-05,3.73275e-05,2.84149,0.535662,0.012796,2.81494
999999,0.658113,0.324308,0.54536,3.33552,0.0197958,0.0013677,0.0204139,0.00940765,0.0089852,1.8508e-05,3.73275e-05,2.83957,0.537335,0.0119827,2.811
