Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^0,HO_2^-1,O^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^0,OH^-1,O^-1,e_aq^-1
251.189,0.636994,0.183539,0.298785,4.0137,0.0302726,0.000274157,0.0349696,0.00544947,8.27601e-05,4.41167e-06,0,4.12415,0.107804,0.00241796,3.91092
316.228,0.632797,0.186811,0.319986,3.995,0.0303548,0.000286001,0.0333902,0.00593062,0.000118987,4.41167e-06,0,4.05348,0.119287,0.00295542,3.88012
398.107,0.629036,0.190468,0.340369,3.97506,0.0305259,0.000331147,0.0321003,0.00628136,0.000140775,4.41167e-06,0,3.98216,0.131938,0.00381419,3.84663
501.187,0.625598,0.194334,0.36072,3.95252,0.0305661,0.000390817,0.0308047,0.0067462,0.000165748,4.41167e-06,0,3.90871,0.145524,0.00444122,3.80978
630.957,0.623594,0.198277,0.380824,3.92835,0.0305894,0.000465098,0.0296786,0.00708499,0.000231348,4.41167e-06,0,3.83582,0.158973,0.00526134,3.77126
794.328,0.622161,0.202951,0.399805,3.90248,0.0304586,0.000581248,0.0287654,0.00746207,0.000245614,7.54167e-06,0,3.76266,0.174902,0.00595597,3.72857
999.999,0.62206,0.207863,0.418075,3.87508,0.0304951,0.000700207,0.0278062,0.00774579,0.000320431,7.54167e-06,0,3.69155,0.190152,0.00696769,3.68474
1258.92,0.621997,0.213061,0.433418,3.84743,0.0303708,0.000837953,0.026911,0.00810572,0.000401227,7.54167e-06,5.64801e-06,3.62435,0.206711,0.00812313,3.63919
1584.89,0.622605,0.218036,0.447431,3.81923,0.0302932,0.000982579,0.026051,0.00834785,0.000480457,1.49525e-05,1.0876e-05,3.55961,0.223833,0.00930752,3.59244
1995.26,0.624299,0.223612,0.460637,3.78957,0.0302714,0.00108345,0.0253865,0.00858988,0.000499198,1.49525e-05,5.64801e-06,3.49771,0.239579,0.0105052,3.54574
2511.89,0.626841,0.229221,0.472675,3.76016,0.0299851,0.00126996,0.0247636,0.00888952,0.000588393,1.49525e-05,0,3.4394,0.25699,0.0114989,3.49769
3162.28,0.628618,0.235201,0.482863,3.73095,0.0299934,0.00145076,0.0241922,0.00900421,0.000681249,1.49525e-05,0,3.38344,0.274458,0.0126226,3.44963
3981.07,0.631056,0.241139,0.491932,3.70237,0.0298152,0.00160952,0.0237882,0.0092126,0.000733471,1.64656e-05,0,3.32988,0.293062,0.0137555,3.40112
5011.87,0.634084,0.247066,0.500197,3.67414,0.0296801,0.00173925,0.0233365,0.00926147,0.00087837,1.64656e-05,0,3.27978,0.311603,0.0148116,3.35308
6309.57,0.636648,0.252708,0.506578,3.64761,0.0294999,0.00184625,0.0229844,0.0094451,0.000912875,1.64656e-05,0,3.23475,0.328624,0.0162612,3.30804
7943.28,0.639195,0.258758,0.511929,3.62178,0.029198,0.00196819,0.0227802,0.0096059,0.0010165,1.64656e-05,0,3.19158,0.346827,0.0174683,3.2626
9999.99,0.640985,0.264629,0.516372,3.59748,0.0290631,0.00206969,0.022488,0.00967177,0.00110487,1.64656e-05,5.14247e-06,3.1524,0.364194,0.0185522,3.21969
12589.2,0.643312,0.269941,0.519701,3.57454,0.0289017,0.00225825,0.0222857,0.00969744,0.0011459,1.64656e-05,1.07511e-05,3.11701,0.380799,0.0197478,3.17881
15848.9,0.645486,0.275365,0.52284,3.55133,0.0288461,0.00238515,0.0220746,0.00968109,0.0011975,1.64656e-05,1.94744e-05,3.08355,0.395958,0.0206327,3.13954
19952.6,0.646747,0.280335,0.525814,3.53119,0.028566,0.00259872,0.0218391,0.00981677,0.0012565,1.64656e-05,1.94744e-05,3.05279,0.410761,0.0214122,3.10371
25118.8,0.648594,0.285008,0.528335,3.51118,0.028379,0.00266772,0.0216159,0.00984359,0.00136788,1.85035e-05,1.94744e-05,3.02445,0.424652,0.0220514,3.06932
31622.8,0.649993,0.289668,0.530196,3.4929,0.0282887,0.00269425,0.0213922,0.00980158,0.00149123,2.24669e-05,1.94744e-05,2.99863,0.438507,0.0225951,3.03682
39810.7,0.650621,0.293953,0.531611,3.47645,0.0281094,0.00274184,0.0212207,0.00977581,0.00169898,2.24669e-05,2.09546e-05,2.97668,0.450172,0.0230352,3.00851
50118.7,0.651787,0.297489,0.532797,3.4605,0.0279289,0.0028087,0.0210921,0.00984659,0.00179834,2.24669e-05,1.42983e-05,2.95614,0.460611,0.0231998,2.98228
63095.7,0.653003,0.300949,0.533832,3.44598,0.0275297,0.00290287,0.0209785,0.00991301,0.0020799,2.24669e-05,1.42983e-05,2.93782,0.470819,0.023266,2.95785
79432.8,0.654154,0.304068,0.534799,3.43182,0.0271204,0.002935,0.0209055,0.00991573,0.00242146,2.24669e-05,1.42983e-05,2.92149,0.479012,0.0232701,2.9361
99999.9,0.655126,0.306785,0.535782,3.41931,0.0266705,0.00287862,0.0208112,0.009897,0.00281127,2.24669e-05,1.74134e-05,2.9079,0.486779,0.0229285,2.91706
125892,0.656122,0.309445,0.536947,3.40743,0.0261992,0.00276568,0.0207181,0.00990733,0.00324274,2.24669e-05,1.85344e-05,2.89457,0.494003,0.0226141,2.89902
158489,0.656693,0.311693,0.537743,3.39615,0.0258208,0.00268687,0.0205885,0.00986158,0.00368449,2.24669e-05,1.85344e-05,2.88336,0.500757,0.0219786,2.88311
199526,0.657446,0.313725,0.538631,3.38608,0.0252175,0.00258528,0.0205108,0.00988964,0.00422824,2.24669e-05,1.85344e-05,2.87311,0.50696,0.021339,2.86867
251188,0.658363,0.315475,0.539233,3.37613,0.0247536,0.00246855,0.0204332,0.00990633,0.00467103,2.24669e-05,1.85344e-05,2.86488,0.513059,0.0202673,2.85567
316227,0.659364,0.317187,0.53987,3.36634,0.0240435,0.00233543,0.0203889,0.00988217,0.00538157,2.24669e-05,2.19032e-05,2.85756,0.518424,0.0188867,2.84362
398107,0.660273,0.318726,0.540705,3.35725,0.0234297,0.00205069,0.0203134,0.00985127,0.00600984,2.24669e-05,2.19032e-05,2.85153,0.523321,0.0175374,2.83316
501187,0.660899,0.320084,0.541228,3.34848,0.02261,0.00182491,0.0202975,0.00986361,0.00678234,2.24669e-05,2.19032e-05,2.84646,0.527767,0.0161191,2.82378
630957,0.661643,0.321278,0.541984,3.34048,0.0217407,0.0015214,0.0202668,0.00990205,0.00764362,2.24669e-05,2.19032e-05,2.84163,0.532097,0.0147273,2.81534
794327,0.662375,0.322416,0.542517,3.33324,0.0208792,0.00137788,0.0202413,0.00988904,0.00846819,2.24669e-05,2.19032e-05,2.8381,0.535546,0.0132525,2.80799
999999,0.662683,0.322923,0.542883,3.32878,0.0204275,0.00124585,0.0202291,0.0099021,0.00891045,2.24669e-05,2.19032e-05,2.83616,0.5369,0.0124453,2.80445
