Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^0,HO_2^-1,O^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^0,OH^-1,O^-1,e_aq^-1
19.9526,0.715248,0.164841,0.123035,4.11939,0.0270711,2.51451e-05,0.0587873,0.00309856,2.64949e-05,1.19449e-05,0,4.67565,0.0327821,0.000244299,4.09426
25.1189,0.708135,0.166008,0.133756,4.11537,0.0273333,3.30202e-05,0.0562889,0.00314317,2.64949e-05,1.19449e-05,0,4.64559,0.0364679,0.000298215,4.08649
31.6228,0.700352,0.167237,0.145442,4.11105,0.0276855,4.96217e-05,0.0538498,0.00315164,2.80637e-05,1.19449e-05,0,4.61165,0.0407992,0.000350894,4.07777
39.8107,0.692407,0.168648,0.157818,4.10512,0.0279327,8.1588e-05,0.0512338,0.00329247,3.76495e-05,1.19449e-05,0,4.57378,0.0453319,0.000448438,4.06721
50.1187,0.684582,0.169983,0.172176,4.09906,0.0283153,6.39423e-05,0.0485634,0.00348545,4.07474e-05,1.19449e-05,0,4.53211,0.0509103,0.000534447,4.05548
63.0957,0.676687,0.171577,0.188044,4.09174,0.0286292,7.24273e-05,0.0461599,0.00367093,4.39657e-05,1.19449e-05,0,4.4861,0.0563397,0.00065739,4.04257
79.4328,0.668516,0.173667,0.204046,4.08312,0.0288949,7.5291e-05,0.0440308,0.00391964,4.39657e-05,1.19449e-05,0,4.43555,0.0632146,0.000793403,4.02695
100,0.660677,0.175705,0.220908,4.07353,0.0292828,7.71272e-05,0.041941,0.00417778,4.59068e-05,1.19449e-05,0,4.38232,0.0714677,0.000823425,4.00909
125.892,0.653113,0.177868,0.238608,4.06236,0.0296431,9.20171e-05,0.0398075,0.00452033,4.74946e-05,1.19449e-05,0,4.32454,0.0796305,0.00114466,3.98941
158.489,0.646384,0.18012,0.257914,4.04956,0.0297894,0.000114121,0.0381098,0.00487036,4.35097e-05,1.19449e-05,0,4.26362,0.0882999,0.00145344,3.96761
199.526,0.639143,0.182896,0.278734,4.03511,0.0298564,0.000161324,0.0363332,0.00540264,5.00972e-05,1.19449e-05,0,4.19639,0.0983363,0.00184641,3.9427
251.189,0.634082,0.185835,0.299988,4.01848,0.0300281,0.000213624,0.0347481,0.00568691,7.32552e-05,1.19449e-05,0,4.12647,0.109627,0.00237695,3.91415
316.228,0.6288,0.189213,0.321257,4.00002,0.0302996,0.000296965,0.0332913,0.00591264,0.000110774,1.19449e-05,0,4.05547,0.121589,0.00286179,3.88309
398.107,0.624384,0.19256,0.342162,3.98025,0.0304278,0.000364127,0.0318221,0.00635975,0.000148237,1.19449e-05,4.97907e-06,3.98352,0.13454,0.0033308,3.84982
501.187,0.62171,0.196601,0.362357,3.95785,0.0305373,0.00046274,0.0306006,0.00668497,0.000149008,1.19449e-05,0,3.91042,0.148218,0.00415043,3.81281
630.957,0.619954,0.200635,0.381985,3.93346,0.0306426,0.000614162,0.0294043,0.00697848,0.000194702,1.19449e-05,0,3.83744,0.1624,0.00503927,3.77317
794.328,0.618582,0.205206,0.400853,3.90855,0.0306317,0.000695523,0.0284135,0.00747454,0.000211236,1.19449e-05,0,3.7644,0.177757,0.00600859,3.73182
999.999,0.617568,0.20983,0.418111,3.88274,0.0305753,0.000797459,0.0275942,0.00784439,0.000235494,1.19449e-05,0,3.69511,0.193405,0.00692147,3.68934
1258.92,0.618007,0.214566,0.434355,3.85487,0.030493,0.000891705,0.0267032,0.00818415,0.000250732,1.19449e-05,0,3.6272,0.209485,0.00789302,3.64432
1584.89,0.618541,0.219611,0.449141,3.82668,0.0303815,0.000976468,0.0259083,0.00850266,0.000286901,1.19449e-05,1.29705e-06,3.56086,0.226065,0.00895406,3.59833
1995.26,0.619925,0.224982,0.462432,3.79743,0.0302584,0.00114266,0.0252359,0.00875798,0.000365221,1.63556e-05,5.83588e-06,3.49823,0.242506,0.0100864,3.55132
2511.89,0.622221,0.230343,0.474194,3.76848,0.0299064,0.00131031,0.0245938,0.00900487,0.00049684,1.63556e-05,6.45917e-06,3.43886,0.260464,0.0112438,3.50299
3162.28,0.624532,0.236002,0.484647,3.73936,0.0298368,0.00143236,0.0240587,0.00912765,0.00059488,2.02534e-05,6.45917e-06,3.38252,0.277771,0.012732,3.45485
3981.07,0.626913,0.241595,0.49358,3.71068,0.0298265,0.00162782,0.0234707,0.00918808,0.000682936,2.02534e-05,1.10364e-05,3.33023,0.295006,0.0139288,3.40744
5011.87,0.629936,0.24737,0.501307,3.68268,0.0295473,0.00181886,0.0229864,0.00938282,0.000768119,2.02534e-05,1.10364e-05,3.2814,0.312798,0.0150561,3.36032
6309.57,0.63272,0.253458,0.508238,3.65537,0.0293523,0.00199321,0.0226686,0.00948762,0.000843103,2.02534e-05,1.10364e-05,3.23505,0.330582,0.016192,3.31393
7943.28,0.635289,0.259425,0.513649,3.62818,0.0290218,0.00219773,0.0223797,0.0096294,0.000954005,2.02534e-05,1.10364e-05,3.1929,0.346976,0.017118,3.26915
9999.99,0.638039,0.264899,0.518538,3.60321,0.0287789,0.00230139,0.0220834,0.00968412,0.00108673,2.02534e-05,1.68102e-05,3.15395,0.363505,0.0181531,3.22648
12589.2,0.640892,0.270324,0.522664,3.57911,0.0285002,0.00240627,0.021795,0.00988881,0.00115954,2.02534e-05,1.66019e-05,3.11716,0.380007,0.0190862,3.18492
15848.9,0.642965,0.275899,0.525877,3.55621,0.0283196,0.0025863,0.0215231,0.00994404,0.00129716,2.02534e-05,7.83686e-06,3.08395,0.395363,0.0200144,3.14562
19952.6,0.644816,0.281108,0.528311,3.53513,0.0282624,0.00260522,0.0213231,0.00994709,0.00142575,2.02534e-05,1.15117e-05,3.0535,0.41113,0.0206232,3.10825
25118.8,0.646299,0.286045,0.530365,3.51578,0.0280301,0.00275182,0.0211139,0.00989421,0.00162203,2.02534e-05,1.83309e-05,3.02528,0.425419,0.0213725,3.07371
31622.8,0.647892,0.290374,0.532194,3.49711,0.0279389,0.00283704,0.0209489,0.00991964,0.00166507,2.02534e-05,2.02631e-05,3.00065,0.437947,0.0219651,3.04235
39810.7,0.649474,0.294347,0.533661,3.48031,0.0276456,0.00296004,0.0207846,0.00991623,0.00194491,2.02534e-05,1.85762e-05,2.97809,0.449457,0.022291,3.01365
50118.7,0.6508,0.298174,0.53491,3.46413,0.027385,0.0030877,0.0206657,0.00994147,0.00211689,2.02534e-05,1.85762e-05,2.95807,0.459336,0.0226025,2.98739
63095.7,0.651857,0.301588,0.536421,3.44986,0.0270911,0.00313803,0.0205545,0.00992559,0.00234363,2.02534e-05,1.66558e-05,2.93991,0.468802,0.0229364,2.96386
79432.8,0.652504,0.304874,0.537324,3.43632,0.0266817,0.003205,0.0204565,0.00990852,0.00269837,2.02534e-05,1.66558e-05,2.92348,0.477523,0.0229531,2.94196
99999.9,0.653235,0.307934,0.538216,3.42412,0.0262605,0.00321532,0.0203149,0.00992386,0.00312526,2.02534e-05,2.01775e-05,2.90886,0.486398,0.0225675,2.92191
125892,0.653951,0.310541,0.538944,3.41269,0.0258346,0.00314322,0.0201826,0.00992828,0.00357761,2.02534e-05,1.98163e-05,2.89579,0.494367,0.0221895,2.90382
158489,0.654628,0.312749,0.540073,3.40173,0.0254181,0.00304652,0.0200657,0.00997424,0.00393015,2.02534e-05,1.98163e-05,2.88458,0.501094,0.0214612,2.88822
199526,0.655507,0.314742,0.54082,3.39121,0.0249156,0.0029661,0.0199833,0.0099962,0.00442169,2.02534e-05,1.98163e-05,2.87423,0.507432,0.0206927,2.8734
251188,0.656145,0.316631,0.541438,3.38118,0.0243849,0.00274187,0.0198919,0.0100239,0.00493775,2.02534e-05,1.98163e-05,2.86568,0.513875,0.0195961,2.86002
316227,0.657029,0.318353,0.542147,3.37207,0.0236172,0.0026056,0.0198406,0.0100174,0.00567831,2.02534e-05,2.02436e-05,2.85873,0.519518,0.018275,2.84844
398107,0.657779,0.319979,0.542799,3.36332,0.0228974,0.00240142,0.0197888,0.0100375,0.00635866,2.02534e-05,2.02436e-05,2.85254,0.52496,0.0168524,2.83777
501187,0.658806,0.321305,0.543397,3.3542,0.022047,0.00223291,0.0197645,0.0100122,0.00719905,2.02534e-05,2.02436e-05,2.84706,0.529099,0.0157051,2.82802
630957,0.659578,0.322346,0.54399,3.34621,0.0213902,0.00195413,0.0197379,0.0100193,0.00778647,2.02534e-05,2.77976e-05,2.84325,0.533061,0.0140205,2.82017
794327,0.660054,0.323358,0.544729,3.33951,0.0205259,0.00170801,0.0197016,0.010034,0.00860065,2.02534e-05,2.77976e-05,2.8396,0.53621,0.0126955,2.81347
999999,0.66042,0.32396,0.545131,3.33516,0.0199694,0.00160833,0.0196673,0.0100233,0.00916371,2.02534e-05,3.12653e-05,2.83752,0.537733,0.0118906,2.8096
