Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^0,HO_2^-1,O^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^0,OH^-1,O^-1,e_aq^-1
100,0.661195,0.17575,0.223022,4.06993,0.0291986,8.92217e-05,0.042215,0.00394911,1.22664e-06,4.52074e-06,0,4.37687,0.0702671,0.00112607,4.00657
125.892,0.65398,0.178148,0.2413,4.05832,0.0294817,8.82939e-05,0.0405288,0.00420696,2.99282e-05,4.52074e-06,0,4.31808,0.0789352,0.00127028,3.98611
158.489,0.646979,0.180731,0.26074,4.04516,0.0297026,0.000107603,0.0387537,0.00456279,4.70099e-05,4.52074e-06,0,4.25534,0.0884868,0.00157646,3.96303
199.526,0.640372,0.183683,0.280675,4.03048,0.0297381,0.000166057,0.0372172,0.00491751,5.78678e-05,4.52074e-06,0,4.19036,0.0987219,0.00203448,3.93764
251.189,0.634152,0.186639,0.301748,4.0138,0.0297784,0.000208231,0.0356452,0.00535034,8.91687e-05,4.52074e-06,0,4.12021,0.109869,0.00250828,3.90923
316.228,0.629405,0.189904,0.323279,3.99545,0.0299599,0.00024346,0.0342097,0.00571423,0.000115292,4.52074e-06,0,4.04751,0.122835,0.00302462,3.87735
398.107,0.625258,0.193391,0.344113,3.97478,0.0301075,0.000302459,0.0328435,0.00606873,0.000130196,4.52074e-06,0,3.97417,0.135214,0.00367736,3.84357
501.187,0.621777,0.197391,0.365276,3.9528,0.0301575,0.000400796,0.0315931,0.00646459,0.000161417,4.52074e-06,0,3.89959,0.148889,0.00446892,3.80701
630.957,0.619489,0.201442,0.385761,3.9285,0.0300758,0.000503464,0.0303574,0.00684084,0.000234135,4.52074e-06,0,3.826,0.162398,0.00522077,3.76828
794.328,0.618233,0.205944,0.404859,3.90315,0.0301802,0.000568252,0.0291326,0.00717537,0.000268611,1.11815e-05,0,3.75373,0.177668,0.00634804,3.72642
999.999,0.617551,0.210921,0.42254,3.87605,0.0301061,0.00071068,0.0282854,0.00747751,0.000254721,1.11815e-05,0,3.68241,0.193779,0.00724605,3.68221
1258.92,0.617743,0.215886,0.438923,3.84762,0.0299586,0.000831981,0.0274359,0.00777043,0.000316748,1.11815e-05,1.39838e-05,3.61324,0.209958,0.00818529,3.63645
1584.89,0.618403,0.221393,0.454558,3.81916,0.0298969,0.000968142,0.026742,0.00801399,0.000401468,1.11815e-05,9.35601e-06,3.54679,0.226618,0.00925685,3.59007
1995.26,0.620199,0.22639,0.467877,3.78961,0.0298952,0.0011574,0.0260835,0.00812473,0.000468985,1.11815e-05,9.90563e-06,3.48311,0.243468,0.0104787,3.54218
2511.89,0.622119,0.231736,0.479584,3.76048,0.0297706,0.00127191,0.0254068,0.00831263,0.000529222,1.11815e-05,9.35601e-06,3.42297,0.260716,0.0118698,3.49434
3162.28,0.6248,0.237664,0.489867,3.73124,0.0297248,0.00139986,0.0249068,0.00846933,0.000614295,1.11815e-05,9.35601e-06,3.36708,0.278901,0.0131502,3.44538
3981.07,0.627836,0.243325,0.499184,3.70185,0.0295867,0.00146503,0.024358,0.00865161,0.000742123,1.11815e-05,9.35601e-06,3.31291,0.297173,0.0142245,3.39659
5011.87,0.62943,0.24977,0.507237,3.6732,0.029533,0.0016414,0.0237799,0.00879392,0.000758539,1.22281e-05,9.35601e-06,3.26273,0.315238,0.0153843,3.34857
6309.57,0.63296,0.255518,0.513873,3.64465,0.0294111,0.00181418,0.0234231,0.00890235,0.000901832,1.22281e-05,9.35601e-06,3.2164,0.332641,0.0165196,3.30124
7943.28,0.635017,0.261294,0.519167,3.61839,0.0294028,0.00199861,0.0229467,0.00895573,0.000972038,1.22281e-05,1.37628e-05,3.17227,0.350757,0.0177977,3.25537
9999.99,0.637412,0.267199,0.523551,3.59292,0.0292451,0.00215141,0.0226398,0.00907002,0.00110561,1.22281e-05,1.76242e-05,3.13299,0.36715,0.0188021,3.21234
12589.2,0.63961,0.27272,0.527579,3.56895,0.0289942,0.002272,0.0223782,0.00913535,0.00122663,1.22281e-05,1.76242e-05,3.09645,0.383547,0.0198309,3.17078
15848.9,0.64157,0.278272,0.530605,3.5461,0.0286846,0.00242707,0.0221302,0.0092241,0.00135742,1.22281e-05,1.41859e-05,3.06245,0.399938,0.0205045,3.13064
19952.6,0.643538,0.283274,0.532804,3.52415,0.0285412,0.00256394,0.021793,0.00929107,0.00145196,1.22281e-05,1.41859e-05,3.03316,0.413728,0.0210668,3.09428
25118.8,0.644393,0.288091,0.535316,3.50484,0.0284097,0.00260986,0.0215344,0.00925476,0.0016275,1.22281e-05,2.07965e-05,3.00492,0.427665,0.0219285,3.06032
31622.8,0.645472,0.29275,0.537096,3.48616,0.0282645,0.00274579,0.0214166,0.00921028,0.00174983,1.22281e-05,1.0174e-05,2.97961,0.440376,0.0224965,3.02837
39810.7,0.647183,0.296686,0.538443,3.46863,0.027997,0.00283158,0.0212323,0.00930614,0.00191822,1.22281e-05,8.42601e-06,2.95713,0.450921,0.0229577,2.99999
50118.7,0.648062,0.300464,0.540149,3.45271,0.0277674,0.00284843,0.0211126,0.00929543,0.00212329,1.22281e-05,8.42601e-06,2.93574,0.461867,0.0232597,2.97332
63095.7,0.649372,0.303787,0.540994,3.43783,0.0274652,0.00288107,0.0209721,0.00932137,0.00237737,1.35863e-05,8.42601e-06,2.91705,0.471917,0.0235752,2.94855
79432.8,0.649955,0.306879,0.542147,3.42472,0.0271099,0.00289706,0.0208941,0.00935744,0.0026588,1.35863e-05,4.01918e-06,2.90025,0.481626,0.0233506,2.92644
99999.9,0.6507,0.309764,0.543002,3.41226,0.0267667,0.00292192,0.0208471,0.00933349,0.00298412,1.35863e-05,4.01918e-06,2.88597,0.490126,0.0228478,2.90659
125892,0.651315,0.312481,0.543743,3.40022,0.0263694,0.00292337,0.0207353,0.00933837,0.00335281,1.35863e-05,7.9982e-06,2.87215,0.49837,0.0224571,2.88797
158489,0.65255,0.314767,0.544353,3.38897,0.0258019,0.00284184,0.0206731,0.00934401,0.00383499,1.35863e-05,4.82726e-06,2.86123,0.505542,0.0218928,2.87126
199526,0.653392,0.316888,0.545168,3.37815,0.0253746,0.00266048,0.0205742,0.00932669,0.00431359,1.35863e-05,4.82726e-06,2.85173,0.511298,0.0211255,2.85687
251188,0.654403,0.31873,0.545913,3.36771,0.0247659,0.00248903,0.0205208,0.00937743,0.0048301,1.35863e-05,4.82726e-06,2.84262,0.517201,0.0202148,2.84318
316227,0.655146,0.320339,0.546565,3.35858,0.0241972,0.00230037,0.0204859,0.00945825,0.00530831,1.35863e-05,4.82726e-06,2.83514,0.522447,0.0190933,2.83147
398107,0.656306,0.321684,0.547213,3.3491,0.0235079,0.00207544,0.0204341,0.00944876,0.00599218,1.35863e-05,4.01918e-06,2.82904,0.527292,0.0176764,2.82073
501187,0.656909,0.323111,0.548028,3.34009,0.0228121,0.00186165,0.0203396,0.00939811,0.00674782,1.35863e-05,6.94536e-06,2.82354,0.53199,0.015919,2.81122
630957,0.657888,0.324154,0.548643,3.33207,0.0220072,0.0016463,0.0203089,0.00940005,0.00754746,1.35863e-05,6.94536e-06,2.81993,0.535806,0.0140672,2.80341
794327,0.658647,0.32517,0.549254,3.325,0.0211706,0.00142985,0.0202753,0.00940995,0.00835212,1.35863e-05,6.94536e-06,2.8164,0.53903,0.0126914,2.79638
999999,0.659106,0.325687,0.549408,3.32053,0.0206727,0.00130806,0.0202539,0.00943174,0.00882208,1.35863e-05,6.94536e-06,2.81469,0.54066,0.0117732,2.79234
