Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^0,HO_2^-1,O^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^0,OH^-1,O^-1,e_aq^-1
7943.28,0.632031,0.261678,0.515018,3.63295,0.0296387,0.00221062,0.0226024,0.00946382,0.000994445,1.49175e-05,3.05617e-06,3.18967,0.350527,0.0176502,3.26973
9999.99,0.634719,0.267156,0.519702,3.60766,0.0294826,0.00245151,0.0222549,0.00952173,0.00107987,1.49175e-05,9.93873e-06,3.15111,0.366619,0.0186952,3.22716
12589.2,0.637559,0.272722,0.523247,3.58399,0.029342,0.00258753,0.021983,0.00954933,0.00116353,1.49175e-05,1.97307e-05,3.11468,0.383626,0.019878,3.18523
15848.9,0.639739,0.278009,0.526376,3.56129,0.0291906,0.00268072,0.0217888,0.00958512,0.00120672,1.49175e-05,2.9566e-05,3.08147,0.3999,0.0206378,3.14556
19952.6,0.641408,0.283082,0.528787,3.54042,0.0290139,0.00279136,0.0215754,0.00960623,0.00135793,1.49175e-05,2.33361e-05,3.05087,0.41455,0.0214951,3.10905
25118.8,0.643107,0.287673,0.531124,3.5208,0.0288072,0.00292818,0.0213343,0.00960517,0.00148409,1.49175e-05,3.33915e-05,3.02312,0.42823,0.0221769,3.07504
31622.8,0.644508,0.292054,0.532944,3.50269,0.0286479,0.0030625,0.0211005,0.0095649,0.00170032,1.49175e-05,3.33915e-05,2.99755,0.441033,0.0227585,3.04342
39810.7,0.645855,0.296161,0.534818,3.48542,0.0284755,0.00319962,0.0209671,0.00958137,0.00185536,1.49175e-05,3.3977e-05,2.97494,0.452392,0.0230737,3.01484
50118.7,0.64718,0.299907,0.536178,3.46975,0.0283396,0.00322012,0.0208121,0.00958668,0.00204228,1.49175e-05,3.72197e-05,2.95446,0.462575,0.0233144,2.98867
63095.7,0.648282,0.303636,0.537001,3.45488,0.0280979,0.00322385,0.0206888,0.00954517,0.00233991,1.49175e-05,3.72197e-05,2.93596,0.472856,0.0236174,2.96353
79432.8,0.649036,0.306925,0.53805,3.44167,0.027812,0.00319007,0.0206392,0.00949488,0.00263289,1.49175e-05,5.05172e-05,2.91971,0.481557,0.023663,2.94218
99999.9,0.649839,0.309729,0.539055,3.42885,0.0273828,0.00316787,0.0205275,0.00947946,0.0030453,1.49175e-05,4.96392e-05,2.90583,0.489278,0.0233258,2.92274
125892,0.650806,0.312299,0.540096,3.41732,0.026855,0.00306665,0.0204253,0.00954548,0.00348115,1.49175e-05,5.34572e-05,2.89306,0.497435,0.0226848,2.90436
158489,0.651273,0.314679,0.540653,3.40653,0.0265167,0.00302944,0.0203298,0.00952981,0.00377399,1.49175e-05,5.34572e-05,2.88238,0.504387,0.022013,2.88872
199526,0.652165,0.316622,0.541635,3.396,0.0258303,0.00292764,0.0202915,0.00956044,0.0043065,1.49175e-05,5.92361e-05,2.87237,0.510313,0.0211559,2.87444
251188,0.653059,0.318399,0.542497,3.38615,0.0250894,0.00271879,0.0201856,0.00955317,0.00510282,1.49175e-05,5.74747e-05,2.86395,0.515665,0.0200381,2.86192
316227,0.654041,0.31999,0.543323,3.37702,0.0244579,0.00249566,0.0200913,0.00955553,0.00577811,1.49175e-05,5.38038e-05,2.85676,0.520922,0.018934,2.85048
398107,0.654733,0.321655,0.54409,3.36818,0.023876,0.00218081,0.0200363,0.0095321,0.0063477,1.49175e-05,5.82706e-05,2.85088,0.525978,0.0176143,2.84002
501187,0.655351,0.323178,0.544769,3.35975,0.0230457,0.00197607,0.0199689,0.00957884,0.00712544,1.49175e-05,5.82706e-05,2.84593,0.530774,0.015993,2.83072
630957,0.656051,0.324415,0.545346,3.35205,0.0220889,0.00178859,0.0199359,0.00960496,0.00800154,1.49175e-05,7.12067e-05,2.84225,0.53492,0.0142464,2.82271
794327,0.656868,0.32545,0.545873,3.34551,0.0212306,0.00151622,0.0199126,0.00958466,0.0088328,1.49175e-05,7.12067e-05,2.83954,0.538406,0.0127843,2.81603
999999,0.657181,0.326042,0.546223,3.34124,0.0208516,0.00135671,0.0198982,0.00957721,0.00923441,1.49175e-05,7.12067e-05,2.83771,0.54029,0.0119158,2.8122
