Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^0,HO_2^-1,O^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^0,OH^-1,O^-1,e_aq^-1
125.892,0.653339,0.176855,0.238812,4.06232,0.0299991,0.000190926,0.0409078,0.00460406,2.81537e-05,4.91525e-06,0,4.31927,0.079526,0.0012503,3.98901
158.489,0.646516,0.179164,0.25808,4.04916,0.0301703,0.000211734,0.0390642,0.00497802,4.68625e-05,4.91525e-06,0,4.25718,0.0884208,0.00159121,3.96659
199.526,0.640285,0.182055,0.279489,4.03467,0.0300749,0.000246476,0.0375355,0.00533288,7.58009e-05,4.91525e-06,0,4.19038,0.0989322,0.00197458,3.94115
251.189,0.63422,0.185095,0.30137,4.01785,0.0300929,0.000277658,0.0360832,0.00571323,0.000105891,4.91525e-06,0,4.11994,0.109461,0.00230983,3.91341
316.228,0.629374,0.188338,0.323383,3.9993,0.0302732,0.000305311,0.0346061,0.00603987,8.23019e-05,4.91525e-06,0,4.04664,0.121399,0.00284816,3.88236
398.107,0.625288,0.191954,0.344504,3.97927,0.0305339,0.000366609,0.0332533,0.00630311,9.47017e-05,4.91525e-06,0,3.97321,0.134209,0.00347988,3.84882
501.187,0.621878,0.195887,0.365098,3.95671,0.0305508,0.000403367,0.0319351,0.00675565,0.00012457,4.91525e-06,0,3.9,0.147973,0.00423089,3.81166
630.957,0.619612,0.199887,0.384333,3.93287,0.0306143,0.000455393,0.030796,0.00718672,0.000151623,4.91525e-06,0,3.82733,0.162634,0.00492238,3.77246
794.328,0.618233,0.204587,0.403348,3.90763,0.0306501,0.000496872,0.0297623,0.00761764,0.000187376,4.91525e-06,0,3.75532,0.177588,0.00574431,3.73135
999.999,0.617357,0.209469,0.421182,3.88047,0.0306051,0.000650562,0.0288476,0.00797735,0.000255454,4.91525e-06,0,3.68343,0.19351,0.006845,3.68694
1258.92,0.617963,0.214488,0.437885,3.85234,0.030544,0.000745485,0.0280002,0.00820651,0.000368115,4.91525e-06,0,3.6139,0.209846,0.0078535,3.6413
1584.89,0.618619,0.219648,0.452874,3.82405,0.0305447,0.000845938,0.0271806,0.00851438,0.000412098,4.91525e-06,0,3.54767,0.226732,0.00912064,3.59474
1995.26,0.619163,0.225324,0.466444,3.79553,0.0303257,0.00105947,0.0264153,0.00884219,0.000509902,4.91525e-06,0,3.48313,0.243733,0.0105279,3.54751
2511.89,0.620537,0.231141,0.477798,3.76614,0.0302387,0.00120677,0.025805,0.00912508,0.000531026,4.91525e-06,0,3.42439,0.261024,0.011699,3.49948
3162.28,0.623261,0.236772,0.488282,3.73669,0.0301182,0.00135825,0.0253143,0.00920744,0.000709815,4.91525e-06,2.39212e-07,3.36733,0.278968,0.0129402,3.45056
3981.07,0.626086,0.242833,0.49721,3.70724,0.0301135,0.00146858,0.0247624,0.00933484,0.000761522,4.91525e-06,3.93495e-06,3.31398,0.297936,0.0140472,3.40095
5011.87,0.628205,0.248779,0.504874,3.67855,0.0300608,0.00166066,0.0242563,0.00940672,0.000881239,4.91525e-06,2.39212e-07,3.26414,0.31486,0.0153927,3.35376
6309.57,0.630941,0.25458,0.511554,3.65112,0.0297651,0.0019008,0.0239412,0.00952549,0.000952948,4.91525e-06,1.97468e-06,3.21928,0.332077,0.0164139,3.30782
7943.28,0.633203,0.260692,0.516332,3.6243,0.0294527,0.0020867,0.0236035,0.00958596,0.00112356,4.91525e-06,1.77814e-05,3.17625,0.350411,0.0176287,3.26121
9999.99,0.636228,0.266289,0.520643,3.59907,0.0294693,0.00216394,0.0233268,0.00957707,0.00118053,4.91525e-06,9.9724e-06,3.13731,0.367192,0.018793,3.21803
12589.2,0.6385,0.271953,0.524726,3.57506,0.0292809,0.00227448,0.023077,0.00966928,0.0012693,4.91525e-06,9.9724e-06,3.10065,0.384103,0.0198995,3.17599
15848.9,0.640645,0.277215,0.527927,3.55222,0.0290947,0.00243065,0.0227963,0.00967829,0.00144866,4.91525e-06,1.2616e-05,3.06669,0.399285,0.0208182,3.13685
19952.6,0.642256,0.281889,0.530904,3.53139,0.02897,0.00256984,0.0225642,0.00967297,0.00155131,4.91525e-06,1.23768e-05,3.03586,0.412966,0.0217427,3.10137
25118.8,0.643882,0.286477,0.532674,3.51106,0.0288319,0.00268668,0.0223627,0.00971047,0.00168684,4.91525e-06,1.23768e-05,3.0086,0.424808,0.0228139,3.06831
31622.8,0.645299,0.290844,0.534446,3.49272,0.0286032,0.0027289,0.022167,0.00967468,0.00186891,4.91525e-06,2.29335e-05,2.98385,0.437701,0.0233317,3.03668
39810.7,0.646534,0.29505,0.536006,3.47529,0.0284221,0.00281376,0.021959,0.00967996,0.00200416,4.91525e-06,2.29335e-05,2.96041,0.44988,0.0239173,3.00676
50118.7,0.648069,0.298799,0.537204,3.45931,0.0281367,0.00282198,0.0217722,0.00968073,0.00223342,4.91525e-06,2.62629e-05,2.94058,0.460722,0.0240166,2.98009
63095.7,0.648797,0.302592,0.538497,3.44465,0.0278895,0.00284903,0.0216475,0.00971047,0.00244203,4.91525e-06,3.30327e-05,2.92197,0.470838,0.0240798,2.95586
79432.8,0.649693,0.305694,0.53971,3.43113,0.0275976,0.00282724,0.0214981,0.00968637,0.00274166,4.91525e-06,4.26553e-05,2.90479,0.480047,0.0241681,2.93348
99999.9,0.650853,0.308553,0.540695,3.4181,0.0272936,0.00273105,0.0213929,0.00964245,0.00307662,4.91525e-06,4.72224e-05,2.89045,0.487891,0.0239109,2.91365
125892,0.651641,0.311169,0.541831,3.40603,0.0267789,0.00268733,0.0213102,0.00964211,0.00356253,4.91525e-06,5.01265e-05,2.87673,0.495437,0.0234825,2.89508
158489,0.652985,0.313372,0.542883,3.39509,0.026214,0.00261669,0.0212258,0.00963965,0.00413822,4.91525e-06,5.01265e-05,2.86509,0.502488,0.0226783,2.87868
199526,0.653909,0.315348,0.543796,3.38446,0.0255683,0.00246194,0.0211755,0.00965982,0.00474256,4.91525e-06,5.01265e-05,2.85463,0.508501,0.0219143,2.86412
251188,0.654805,0.317284,0.544559,3.37406,0.0250882,0.00233457,0.0211434,0.00967578,0.00517342,4.91525e-06,4.77313e-05,2.8461,0.514066,0.0208215,2.85089
316227,0.655359,0.318933,0.545178,3.36461,0.0243967,0.00216141,0.0210948,0.00966141,0.0058206,4.91525e-06,4.77313e-05,2.83869,0.519024,0.0196899,2.8394
398107,0.656423,0.320417,0.545888,3.35582,0.0234904,0.00197784,0.021056,0.00965311,0.00668032,4.91525e-06,4.93229e-05,2.83321,0.524153,0.0180096,2.8287
501187,0.6571,0.321736,0.54645,3.34728,0.0226163,0.00181834,0.0210281,0.00967568,0.00751033,4.91525e-06,4.93229e-05,2.82788,0.528239,0.0166442,2.81958
630957,0.657953,0.322884,0.547094,3.33947,0.0216446,0.00167221,0.0210074,0.00970179,0.00842374,4.91525e-06,4.93229e-05,2.82361,0.532365,0.0149086,2.81126
794327,0.658486,0.323853,0.54769,3.3327,0.020938,0.00144171,0.0209288,0.00968257,0.00916973,4.91525e-06,4.93229e-05,2.82035,0.535517,0.0133829,2.80468
999999,0.658834,0.324451,0.547992,3.32809,0.0204881,0.00129216,0.020915,0.00969278,0.00958962,4.91525e-06,4.64188e-05,2.81855,0.537521,0.0122995,2.80045
