Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^-1,HO_2°^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^-1,O^-1,°O^0,e_aq^-1,°OH^0
1584.89,0.620873,0.219438,0.450134,3.81824,0.00104485,0.0302142,0.00856584,0.000527106,4.88527e-06,2.58898e-05,0.225313,0.00966655,0.0264381,3.59005,3.55031
1995.26,0.621516,0.224991,0.463088,3.78891,0.00123098,0.0301268,0.00880538,0.000555276,4.88527e-06,2.58898e-05,0.242586,0.0107847,0.0257973,3.54205,3.48719
2511.89,0.623032,0.230882,0.475082,3.75955,0.00141445,0.0300508,0.00902103,0.00063472,4.88527e-06,0,0.260378,0.0121803,0.0252149,3.49338,3.42624
3162.28,0.624949,0.236652,0.485475,3.73082,0.00150243,0.0299483,0.00923366,0.000655504,4.88527e-06,0,0.278764,0.0134013,0.0246106,3.44498,3.36949
3981.07,0.627163,0.242592,0.494293,3.70128,0.00162954,0.0297567,0.00941818,0.000725305,4.88527e-06,4.03558e-06,0.296225,0.0145684,0.0241413,3.39662,3.31709
5011.87,0.630053,0.24854,0.502588,3.67302,0.00170031,0.0296715,0.00953393,0.000764077,4.88527e-06,7.60725e-06,0.314361,0.0155123,0.0237268,3.34915,3.26751
6309.57,0.633135,0.254582,0.508694,3.64424,0.00182147,0.0295036,0.00968127,0.000865235,4.88527e-06,6.06127e-06,0.332051,0.0164749,0.0234071,3.3016,3.22132
7943.28,0.635895,0.260749,0.514091,3.61736,0.00197294,0.029452,0.00970572,0.000935323,4.88527e-06,7.10947e-06,0.350187,0.0174973,0.0230499,3.25541,3.17845
9999.99,0.637803,0.266638,0.518618,3.59215,0.00215843,0.0291842,0.00980369,0.0010411,4.88527e-06,4.03558e-06,0.36715,0.0185831,0.0227387,3.21193,3.13892
12589.2,0.639762,0.272016,0.522657,3.56769,0.00226262,0.0290434,0.00981919,0.00110732,4.88527e-06,4.03558e-06,0.383008,0.0197219,0.0225176,3.17039,3.10188
15848.9,0.641405,0.277229,0.525811,3.54502,0.00245143,0.0288725,0.00978086,0.00123405,4.88527e-06,7.68492e-06,0.398432,0.0209951,0.0223059,3.1309,3.06743
19952.6,0.642976,0.28237,0.528239,3.52397,0.0026099,0.0287733,0.00978783,0.00132495,4.88527e-06,1.2121e-05,0.413271,0.0217363,0.0220394,3.09417,3.03681
25118.8,0.644438,0.287328,0.529989,3.50364,0.00266736,0.0285888,0.00980338,0.00148729,4.88527e-06,1.29849e-05,0.426869,0.0222896,0.0218001,3.05981,3.00986
31622.8,0.645726,0.29182,0.531833,3.48475,0.0027401,0.0283913,0.00978448,0.00165049,4.88527e-06,2.40192e-05,0.439595,0.0228722,0.0216492,3.02778,2.98405
39810.7,0.646462,0.296196,0.533415,3.46708,0.00277183,0.0281916,0.00974266,0.00192976,4.88527e-06,2.45494e-05,0.45063,0.0233716,0.0214607,2.99877,2.96144
50118.7,0.647821,0.29999,0.534481,3.45096,0.00282549,0.027968,0.00978482,0.00207259,4.88527e-06,2.96426e-05,0.462375,0.0236042,0.0213338,2.97112,2.94072
63095.7,0.648819,0.303639,0.535598,3.43582,0.0029687,0.0277276,0.00974755,0.00229951,4.88527e-06,2.30076e-05,0.47222,0.0238808,0.0211759,2.94624,2.92191
79432.8,0.650168,0.30669,0.53663,3.42198,0.0029443,0.0273123,0.0097678,0.00264901,4.88527e-06,2.03046e-05,0.4805,0.0238494,0.0210386,2.92477,2.90581
99999.9,0.651005,0.309545,0.537586,3.40942,0.00288601,0.0267806,0.00978037,0.00309945,4.88527e-06,2.03046e-05,0.489078,0.0237506,0.0209385,2.90452,2.89097
125892,0.651847,0.312335,0.538753,3.39776,0.00282173,0.0263039,0.0097587,0.00357647,4.88527e-06,2.0719e-05,0.496582,0.0232617,0.0208492,2.88652,2.8782
158489,0.652999,0.314589,0.539437,3.38621,0.00274811,0.0258155,0.00971334,0.00413548,4.88527e-06,2.34474e-05,0.503164,0.0226571,0.0207326,2.86998,2.8668
199526,0.653916,0.316674,0.540077,3.37594,0.00268579,0.0252829,0.00975252,0.00459821,4.88527e-06,2.96809e-05,0.510333,0.0217073,0.0206374,2.85457,2.85644
251188,0.65449,0.31852,0.540842,3.3659,0.00259396,0.0247682,0.00981432,0.00501682,4.88527e-06,2.96809e-05,0.515702,0.0207008,0.0205871,2.8418,2.84776
316227,0.65522,0.320188,0.54127,3.35645,0.00245371,0.0241538,0.00978785,0.0056328,4.88527e-06,4.49809e-05,0.520978,0.0196124,0.0204503,2.8301,2.84057
398107,0.656059,0.321721,0.542118,3.3479,0.0021732,0.0233652,0.00980544,0.0063758,4.88527e-06,4.22748e-05,0.526188,0.0181625,0.0203959,2.81923,2.83424
501187,0.656705,0.322961,0.542852,3.33888,0.00198058,0.0226907,0.0097765,0.00708444,4.88527e-06,4.45714e-05,0.530408,0.0165814,0.020331,2.80993,2.82879
630957,0.657389,0.324029,0.543519,3.33118,0.00177235,0.0218012,0.00980695,0.00795049,4.88527e-06,4.45714e-05,0.534179,0.0150033,0.0202813,2.80216,2.82454
794327,0.658303,0.324962,0.544031,3.32391,0.00153773,0.0209979,0.00980949,0.00876102,4.88527e-06,4.45714e-05,0.537691,0.013419,0.0202452,2.79509,2.82139
999999,0.65853,0.325654,0.544308,3.31948,0.0014547,0.0205525,0.00981534,0.00919766,4.88527e-06,4.45714e-05,0.539722,0.0124664,0.020224,2.79082,2.8192
