Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^0,HO_2^-1,O^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^0,OH^-1,O^-1,e_aq^-1
63.0957,0.671754,0.174306,0.188229,4.08533,0.0286273,8.437e-05,0.0462335,0.0033128,6.05827e-06,0,0,4.48016,0.0563063,0.000696115,4.03612
79.4328,0.663866,0.176306,0.204085,4.07646,0.0290101,0.000132978,0.0440825,0.00347044,1.6978e-05,0,0,4.43086,0.0629239,0.000858617,4.02041
100,0.655785,0.178384,0.22144,4.0665,0.0293933,0.000132898,0.041973,0.00371016,1.80333e-05,0,0,4.37662,0.0708375,0.0010413,4.00234
125.892,0.647794,0.180482,0.240118,4.0554,0.0297835,0.000157043,0.0399042,0.00396724,3.67457e-05,0,0,4.31733,0.0789974,0.00131597,3.98276
158.489,0.641543,0.18273,0.259976,4.04221,0.0299845,0.00019522,0.0381336,0.00431866,1.95984e-05,0,0,4.25463,0.0879831,0.00167843,3.96021
199.526,0.635442,0.18542,0.280184,4.0274,0.0302339,0.000217363,0.0365379,0.00465417,4.77009e-05,0,0,4.18907,0.0977972,0.00208073,3.93517
251.189,0.629699,0.188464,0.30107,4.01091,0.0303969,0.000259544,0.0348671,0.0049867,6.83602e-05,6.15607e-06,0,4.12007,0.108865,0.00250298,3.90711
316.228,0.62422,0.191742,0.322197,3.99239,0.0302677,0.000274988,0.0335519,0.00550897,0.000100242,6.15607e-06,0,4.04855,0.120896,0.00301751,3.876
398.107,0.620061,0.195557,0.343483,3.97274,0.0303707,0.000309904,0.032322,0.00585832,0.000121243,6.15607e-06,0,3.97569,0.134265,0.00357779,3.84236
501.187,0.616392,0.19963,0.363636,3.95058,0.0304679,0.000371458,0.031142,0.00620872,0.000173099,6.15607e-06,0,3.90297,0.14713,0.00451258,3.80631
630.957,0.614718,0.203674,0.383956,3.92693,0.0304779,0.000478421,0.0300683,0.00653765,0.00020466,6.15607e-06,0,3.82848,0.16197,0.00525099,3.7669
794.328,0.613139,0.208295,0.402612,3.90158,0.0304598,0.000608104,0.028894,0.00689745,0.000257603,6.15607e-06,0,3.75697,0.177522,0.00613334,3.72494
999.999,0.612542,0.213059,0.419649,3.87431,0.030357,0.00071538,0.0280081,0.00722536,0.000300252,6.15607e-06,4.33173e-06,3.68581,0.193718,0.00715127,3.68033
1258.92,0.612668,0.218105,0.435862,3.84678,0.0302194,0.000841434,0.0273369,0.00760759,0.00031317,6.15607e-06,4.33173e-06,3.61729,0.210775,0.00804149,3.63476
1584.89,0.612769,0.223431,0.450798,3.81803,0.0301277,0.00101779,0.0266154,0.007866,0.000353819,6.15607e-06,4.33173e-06,3.55129,0.226953,0.00910542,3.58851
1995.26,0.614802,0.228721,0.464132,3.78927,0.0300367,0.0011454,0.0259636,0.0081157,0.000420357,6.15607e-06,8.13042e-06,3.48812,0.245249,0.0103008,3.54007
2511.89,0.616234,0.234489,0.47579,3.76066,0.0298965,0.00130146,0.0254194,0.00826617,0.000545281,6.15607e-06,1.59436e-05,3.42886,0.262599,0.0114432,3.4927
3162.28,0.618733,0.240154,0.486247,3.73125,0.0296767,0.00150397,0.0247529,0.00852815,0.000667097,6.15607e-06,7.85477e-06,3.37326,0.279792,0.0126142,3.44459
3981.07,0.620905,0.246061,0.495293,3.70254,0.0295337,0.00167543,0.0242165,0.00865317,0.000781553,1.10942e-05,6.35329e-06,3.32031,0.29817,0.0135022,3.39643
5011.87,0.623368,0.251604,0.502563,3.67489,0.0292543,0.00192487,0.0237582,0.00880712,0.000851367,2.45116e-05,6.35329e-06,3.2709,0.316098,0.0148231,3.34926
6309.57,0.626479,0.257447,0.509004,3.64743,0.0290839,0.00209794,0.0233866,0.00883204,0.000981887,2.45116e-05,9.93329e-06,3.2253,0.333729,0.0159225,3.30279
7943.28,0.6292,0.263083,0.514306,3.62096,0.0288907,0.00221854,0.0230283,0.00892158,0.00114868,2.45116e-05,9.93329e-06,3.18271,0.350706,0.0173173,3.25778
9999.99,0.63198,0.268659,0.518567,3.59513,0.0288083,0.00234539,0.0227165,0.00894973,0.00126211,2.45116e-05,6.35329e-06,3.14241,0.367929,0.0185136,3.21333
12589.2,0.634157,0.274159,0.522687,3.57086,0.0286346,0.0024633,0.0224178,0.00900157,0.00138658,2.45116e-05,1.44855e-05,3.10555,0.383434,0.0197095,3.17227
15848.9,0.63623,0.279278,0.526291,3.54815,0.0284294,0.00253956,0.0221528,0.00912177,0.00146667,2.45116e-05,1.44855e-05,3.07193,0.398634,0.0206372,3.13337
19952.6,0.638292,0.284603,0.5291,3.52668,0.0283097,0.00265409,0.0219589,0.00913912,0.00155608,2.45116e-05,2.39234e-05,3.04157,0.412538,0.0214573,3.09716
25118.8,0.640175,0.289452,0.531149,3.50678,0.0279278,0.00274888,0.0218302,0.00921163,0.00175212,2.97971e-05,2.7713e-05,3.01483,0.425943,0.0220512,3.06325
31622.8,0.641343,0.294165,0.533087,3.48868,0.0277569,0.00285241,0.0215966,0.00919266,0.00195168,2.97971e-05,3.67291e-05,2.98846,0.439419,0.0228174,3.03096
39810.7,0.64264,0.29836,0.534671,3.47173,0.027492,0.00290361,0.0214748,0.00918035,0.0021519,2.97971e-05,4.05053e-05,2.96547,0.451665,0.0232859,3.0015
50118.7,0.643975,0.30204,0.535827,3.4557,0.0271673,0.00304291,0.0213293,0.00926017,0.00230917,2.97971e-05,3.83279e-05,2.9447,0.463148,0.0235011,2.97418
63095.7,0.644773,0.305565,0.537108,3.44107,0.0269193,0.00309261,0.0211584,0.00928089,0.00253793,2.97971e-05,4.725e-05,2.92609,0.472319,0.0236589,2.9505
79432.8,0.645781,0.308553,0.538347,3.4273,0.0266879,0.00318853,0.0210085,0.00932202,0.0027427,2.97971e-05,5.29419e-05,2.90954,0.480488,0.0234634,2.92921
99999.9,0.646469,0.311357,0.539233,3.4146,0.0264175,0.00316856,0.0208608,0.00935022,0.00306925,2.97971e-05,5.29838e-05,2.89454,0.488913,0.0231813,2.90897
125892,0.647155,0.313824,0.539936,3.40216,0.0259408,0.00308839,0.020801,0.00938378,0.00339883,2.97971e-05,5.29838e-05,2.88159,0.496134,0.0227905,2.89096
158489,0.647869,0.316086,0.54091,3.39069,0.0253792,0.00294016,0.0207003,0.00941066,0.00391358,2.97971e-05,4.7494e-05,2.87036,0.502891,0.0220732,2.87502
199526,0.648656,0.318236,0.541598,3.38022,0.0247841,0.00280282,0.0206234,0.0094536,0.00441643,2.97971e-05,4.63369e-05,2.8605,0.509347,0.0212067,2.86019
251188,0.649347,0.320065,0.542268,3.37011,0.0242138,0.00260091,0.020557,0.00947975,0.00492684,2.97971e-05,4.63369e-05,2.85134,0.515618,0.0202929,2.84659
316227,0.650164,0.321821,0.54313,3.3608,0.0236575,0.0024217,0.0204797,0.00946591,0.00553033,2.97971e-05,4.63369e-05,2.84323,0.521317,0.0192498,2.83441
398107,0.650856,0.323395,0.543752,3.35195,0.0229331,0.00224772,0.0204258,0.00947701,0.00622565,2.97971e-05,4.63369e-05,2.83689,0.526562,0.0180811,2.82362
501187,0.651353,0.324825,0.544475,3.34325,0.0221046,0.00197232,0.0203876,0.00949289,0.00699168,2.97971e-05,4.70454e-05,2.8318,0.531276,0.0164775,2.81441
630957,0.652025,0.325891,0.545086,3.3353,0.0213879,0.00170695,0.0203636,0.00950054,0.00766431,2.97971e-05,5.05111e-05,2.82788,0.535266,0.0148446,2.80656
794327,0.652705,0.327009,0.545677,3.32846,0.0206298,0.0014669,0.0203183,0.00950146,0.00839536,2.97971e-05,5.05111e-05,2.82451,0.538768,0.0134353,2.79952
999999,0.653149,0.327619,0.546042,3.32394,0.0201592,0.00132717,0.0203085,0.00951723,0.00882438,2.97971e-05,5.05111e-05,2.82256,0.540559,0.0125591,2.79541
