Time(ps),H^0,H_2^0,H2O2^0,H3O^1,HO_2^0,HO_2^-1,O^0,O_2^0,O_2^-1,O_3^0,O_3^-1,OH^0,OH^-1,O^-1,e_aq^-1
15.8489,0.721117,0.165448,0.116645,4.12495,0.0262374,3.43315e-05,0.0615082,0.00305431,9.17536e-06,4.72921e-06,0,4.70056,0.0299181,0.000291954,4.10252
19.9526,0.713528,0.166417,0.126786,4.12164,0.0267849,4.60935e-05,0.0584692,0.00306471,9.17536e-06,4.72921e-06,0,4.67276,0.0328359,0.000316775,4.09624
25.1189,0.705566,0.167706,0.137366,4.11769,0.0271704,4.60935e-05,0.0556604,0.00318214,9.17536e-06,4.72921e-06,0,4.6426,0.0364774,0.00035186,4.08862
31.6228,0.696983,0.169032,0.148963,4.11303,0.0275892,6.28086e-05,0.0528617,0.00329752,1.28473e-05,4.72921e-06,0,4.60852,0.0403775,0.000423294,4.07996
39.8107,0.68916,0.170411,0.16155,4.10747,0.0279816,5.65204e-05,0.0503595,0.00332659,1.89124e-05,4.72921e-06,0,4.57099,0.0451043,0.000471471,4.06965
50.1187,0.680767,0.171907,0.176001,4.10128,0.0281773,5.22428e-05,0.0478484,0.00355793,2.87855e-05,4.72921e-06,0,4.52889,0.0505879,0.000592923,4.05784
63.0957,0.673018,0.173484,0.190835,4.09403,0.0285833,7.74788e-05,0.0454364,0.00373531,2.2784e-05,4.72921e-06,0,4.48314,0.0567871,0.000757785,4.04419
79.4328,0.664686,0.175434,0.206972,4.08584,0.0288455,8.91099e-05,0.0435074,0.00394084,2.2784e-05,4.72921e-06,0,4.43316,0.0637664,0.000929101,4.02883
100,0.656995,0.177326,0.224205,4.0761,0.029193,8.64121e-05,0.0413565,0.00418589,2.35083e-05,4.72921e-06,0,4.37956,0.0708563,0.00115364,4.0118
125.892,0.649505,0.179805,0.24257,4.06443,0.0295279,0.00012057,0.0395514,0.00441376,3.74201e-05,4.72921e-06,0,4.32091,0.0795958,0.00142441,3.99106
158.489,0.642844,0.182016,0.262089,4.05113,0.0299125,0.000169326,0.0378823,0.0047116,4.82159e-05,4.72921e-06,0,4.25722,0.0886512,0.00173582,3.96832
199.526,0.636403,0.184892,0.282507,4.0362,0.0301254,0.000188719,0.0362363,0.00509872,6.21915e-05,4.72921e-06,0,4.19103,0.098334,0.00208778,3.94331
251.189,0.630583,0.187906,0.304001,4.01973,0.0303584,0.000241375,0.034702,0.00546002,7.18532e-05,1.53389e-05,0,4.12059,0.109516,0.002533,3.91517
316.228,0.62582,0.19127,0.326105,4.00058,0.0304569,0.000310694,0.0333807,0.00579341,0.000104657,1.53389e-05,0,4.0476,0.12086,0.00290079,3.88423
398.107,0.621673,0.195052,0.347101,3.98045,0.0306353,0.000384647,0.0319425,0.00617453,0.000113331,1.53389e-05,0,3.97488,0.134281,0.00345291,3.85004
501.187,0.618155,0.198997,0.367952,3.9591,0.0307022,0.000463915,0.0307772,0.0065118,0.000171483,1.53389e-05,0,3.90088,0.148465,0.00424333,3.8136
630.957,0.615551,0.20319,0.387124,3.93539,0.0306123,0.00051753,0.0298281,0.00685682,0.000206403,1.53389e-05,0,3.82973,0.162031,0.00502212,3.77549
794.328,0.614423,0.207594,0.405874,3.90981,0.0307696,0.000608773,0.0287953,0.00716805,0.000224857,2.00708e-05,0,3.7586,0.176473,0.00595257,3.73445
999.999,0.612964,0.212243,0.423041,3.88338,0.0305631,0.000685536,0.0279151,0.00752267,0.00023251,2.00708e-05,0,3.68882,0.192096,0.00703016,3.69123
1258.92,0.613353,0.217147,0.438911,3.85529,0.0304548,0.000781409,0.0271625,0.00778916,0.000319282,2.00708e-05,0,3.62029,0.208393,0.00789273,3.64584
1584.89,0.613902,0.222714,0.453264,3.82679,0.0302812,0.000947742,0.0263562,0.00813803,0.000367948,2.00708e-05,0,3.55613,0.225607,0.00859388,3.59918
1995.26,0.615947,0.228077,0.466661,3.79762,0.0302252,0.00107371,0.0256504,0.00839242,0.000417907,2.00708e-05,6.09736e-06,3.49364,0.243,0.00979093,3.55128
2511.89,0.617995,0.23351,0.478227,3.76866,0.0301903,0.00127657,0.0250144,0.00854097,0.000515876,2.00708e-05,6.09736e-06,3.43338,0.260577,0.0112424,3.503
3162.28,0.620708,0.239577,0.488644,3.73879,0.0299562,0.00143556,0.0245316,0.00877127,0.000611772,2.00708e-05,0,3.37712,0.278596,0.0125952,3.45354
3981.07,0.623092,0.245511,0.497467,3.70964,0.0297376,0.00167598,0.0240865,0.00893772,0.000692774,2.00708e-05,1.50226e-05,3.32335,0.296318,0.0139234,3.40514
5011.87,0.62601,0.251371,0.505848,3.68073,0.0295248,0.00183492,0.0236237,0.00906968,0.000780594,2.00708e-05,1.50226e-05,3.27327,0.313729,0.0152118,3.35738
6309.57,0.628206,0.257202,0.512064,3.65359,0.0294307,0.00210858,0.0232916,0.00916943,0.000831613,2.00708e-05,1.5778e-05,3.22678,0.331824,0.0161056,3.3109
7943.28,0.629864,0.263306,0.517828,3.6272,0.0292449,0.00219819,0.0229632,0.0093501,0.000942895,2.00708e-05,8.65697e-06,3.18342,0.349116,0.0172065,3.26598
9999.99,0.632038,0.269224,0.522935,3.60271,0.0290797,0.00238194,0.0226657,0.00934976,0.00108388,2.00708e-05,1.99707e-05,3.14382,0.365951,0.0182901,3.22343
12589.2,0.634178,0.274864,0.526747,3.57896,0.0289849,0.00244732,0.0223155,0.00933289,0.00123831,2.00708e-05,1.62902e-05,3.10766,0.382612,0.0192218,3.18198
15848.9,0.635503,0.280293,0.529654,3.55639,0.0288313,0.00252265,0.0220592,0.0093323,0.00141629,2.00708e-05,1.76886e-05,3.07423,0.398497,0.0202674,3.14249
19952.6,0.637148,0.285243,0.531773,3.53581,0.0285364,0.00269784,0.0218759,0.0094693,0.00153169,2.00708e-05,2.47208e-05,3.04361,0.413767,0.0211208,3.10574
25118.8,0.63907,0.289792,0.533452,3.51624,0.0282741,0.00278243,0.0217093,0.00954267,0.00170023,2.00708e-05,2.56368e-05,3.01679,0.427199,0.0220278,3.07184
31622.8,0.640608,0.294202,0.535041,3.4977,0.0280931,0.00295494,0.0215611,0.00948138,0.00182298,2.00708e-05,4.11635e-05,2.99096,0.440495,0.0226202,3.03963
39810.7,0.641775,0.29843,0.536527,3.4808,0.0278025,0.00306433,0.021428,0.00956236,0.00199673,2.00708e-05,3.59707e-05,2.96858,0.452437,0.0230567,3.01052
50118.7,0.643086,0.302164,0.537812,3.46522,0.0275843,0.00317928,0.021279,0.00957826,0.00214449,2.00708e-05,3.50548e-05,2.94844,0.462777,0.0234005,2.98457
63095.7,0.644383,0.305515,0.539181,3.4505,0.0273216,0.00310776,0.0211398,0.00953306,0.00243625,2.00708e-05,3.50548e-05,2.92988,0.472512,0.0236856,2.96042
79432.8,0.645294,0.308501,0.540211,3.43694,0.0268901,0.00323343,0.0209993,0.00956262,0.00274712,2.00708e-05,3.74479e-05,2.91385,0.48083,0.0235064,2.93916
99999.9,0.646512,0.311254,0.541209,3.42433,0.0265543,0.00312289,0.0209237,0.00958602,0.00305173,2.00708e-05,3.50548e-05,2.89986,0.488753,0.02326,2.91972
125892,0.647421,0.313878,0.542031,3.41212,0.0262114,0.00307985,0.0208005,0.00960913,0.00335709,2.00708e-05,3.50548e-05,2.88708,0.496246,0.0229336,2.90173
158489,0.648152,0.316232,0.542656,3.40102,0.0257924,0.00302287,0.0207223,0.00958455,0.00375338,2.00708e-05,3.50548e-05,2.87616,0.503305,0.022157,2.88565
199526,0.648824,0.318285,0.543172,3.39054,0.0252314,0.00293017,0.0206765,0.00959643,0.00423961,2.00708e-05,3.18169e-05,2.86636,0.509742,0.02139,2.87086
251188,0.649892,0.319902,0.543819,3.38092,0.0243958,0.00277736,0.0205629,0.00963821,0.0050482,2.00708e-05,3.18169e-05,2.85784,0.515408,0.0204615,2.85793
316227,0.650731,0.321526,0.544468,3.37165,0.0237157,0.00256702,0.0205161,0.00961984,0.0057448,2.00708e-05,3.18169e-05,2.85099,0.52132,0.0189113,2.84617
398107,0.651528,0.322994,0.545295,3.36263,0.0228794,0.00232076,0.0204542,0.00970315,0.00650679,2.00708e-05,3.26198e-05,2.84526,0.526205,0.0173459,2.836
501187,0.652129,0.324226,0.54592,3.35391,0.0221278,0.00207643,0.0203926,0.00968727,0.00729718,2.00708e-05,3.26198e-05,2.84001,0.530081,0.0159214,2.82714
630957,0.652744,0.325247,0.546399,3.3461,0.0211323,0.00189029,0.0203452,0.00970341,0.00825146,2.00708e-05,3.49501e-05,2.8365,0.533487,0.0143201,2.81966
794327,0.653379,0.326187,0.546941,3.3392,0.0202372,0.00161411,0.0202964,0.00974237,0.00909659,2.00708e-05,3.49501e-05,2.83338,0.536799,0.0127097,2.81305
999999,0.653698,0.326729,0.547214,3.33492,0.0198135,0.00144401,0.0202629,0.00976607,0.00949684,2.00708e-05,3.49501e-05,2.83156,0.538553,0.0118785,2.80923
